Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-04-15 00:00:00,59.2,4.6,29.95,North,354,15.0,20.0,11,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:00:00,

2015-04-15 00:05:00,59.0,4.5,29.96,North,354,16.0,20.0,11,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:05:00,

2015-04-15 00:10:00,58.7,4.2,29.96,North,0,13.0,-999.0,11,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:10:00,

2015-04-15 00:15:00,58.6,4.1,29.96,North,4,14.0,15.0,11,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:15:00,

2015-04-15 00:20:00,58.4,4.0,29.97,North,3,14.0,15.0,11,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:20:00,

2015-04-15 00:25:00,58.3,3.9,29.97,North,0,14.0,15.0,11,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:25:00,

2015-04-15 00:30:00,58.1,3.8,29.98,North,0,11.0,11.0,11,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:30:00,

2015-04-15 00:35:00,57.8,5.4,29.98,North,0,11.0,-999.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:35:00,

2015-04-15 00:40:00,57.6,5.3,29.98,North,1,10.0,10.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:40:00,

2015-04-15 00:45:00,57.5,5.2,30.00,North,0,8.0,-999.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:45:00,

2015-04-15 00:50:00,57.3,5.0,30.00,NNE,26,9.0,9.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:50:00,

2015-04-15 00:55:00,57.2,5.0,30.00,NNE,29,8.0,11.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 07:55:00,

2015-04-15 01:00:00,56.9,4.7,30.00,NNE,22,6.0,6.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:00:00,

2015-04-15 01:05:00,56.7,4.6,30.00,North,0,7.0,10.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:05:00,

2015-04-15 01:10:00,56.6,4.5,30.00,North,0,10.0,-999.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:10:00,

2015-04-15 01:15:00,56.9,4.7,30.00,North,0,10.0,12.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:15:00,

2015-04-15 01:20:00,56.9,4.7,30.01,NNE,12,11.0,13.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:20:00,

2015-04-15 01:25:00,56.7,4.6,30.01,North,4,10.0,13.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:25:00,

2015-04-15 01:30:00,56.7,4.6,30.01,North,358,10.0,15.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:30:00,

2015-04-15 01:35:00,56.6,4.5,30.01,North,358,10.0,15.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:35:00,

2015-04-15 01:40:00,56.6,4.5,30.01,North,1,9.0,13.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:40:00,

2015-04-15 01:45:00,56.5,4.4,30.02,North,0,10.0,-999.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:45:00,

2015-04-15 01:50:00,56.5,4.4,30.02,NNE,16,10.0,10.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:50:00,

2015-04-15 01:55:00,56.3,4.2,30.02,North,356,9.0,12.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 08:55:00,

2015-04-15 02:00:00,56.0,4.0,30.02,North,0,10.0,18.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:00:00,

2015-04-15 02:05:00,55.9,3.9,30.02,North,0,13.0,18.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:05:00,

2015-04-15 02:10:00,55.6,3.7,30.02,NNE,15,13.0,14.0,12,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:10:00,

2015-04-15 02:15:00,55.3,5.2,30.02,North,0,10.0,-999.0,13,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:15:00,

2015-04-15 02:20:00,55.1,5.0,30.02,NNE,13,12.0,12.0,13,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:20:00,

2015-04-15 02:25:00,54.7,4.7,30.02,NNE,17,12.0,12.0,13,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:25:00,

2015-04-15 02:35:00,54.4,4.5,30.02,North,0,11.0,11.0,13,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:35:00,

2015-04-15 02:40:00,54.2,4.3,30.02,North,0,11.0,11.0,13,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:40:00,

2015-04-15 02:45:00,54.2,4.3,30.02,NNE,17,11.0,14.0,13,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:45:00,

2015-04-15 02:50:00,54.1,4.2,30.03,North,358,11.0,11.0,13,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:50:00,

2015-04-15 02:55:00,53.8,4.0,30.03,NNE,21,12.0,15.0,13,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 09:55:00,

2015-04-15 03:00:00,53.5,5.4,30.03,NNE,26,11.0,11.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:00:00,

2015-04-15 03:05:00,53.3,5.2,30.04,North,1,12.0,12.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:05:00,

2015-04-15 03:10:00,53.3,5.2,30.04,North,0,10.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:10:00,

2015-04-15 03:15:00,53.2,5.1,30.04,North,4,11.0,13.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:15:00,

2015-04-15 03:20:00,53.1,5.1,30.04,North,0,10.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:20:00,

2015-04-15 03:25:00,53.1,6.6,30.04,North,0,8.0,-999.0,15,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:25:00,

2015-04-15 03:30:00,53.2,5.1,30.03,North,0,17.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:30:00,

2015-04-15 03:35:00,53.2,5.1,30.03,North,0,16.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:35:00,

2015-04-15 03:40:00,53.2,5.1,30.03,North,0,16.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:40:00,

2015-04-15 03:45:00,53.1,5.1,30.03,North,0,16.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:45:00,

2015-04-15 03:50:00,53.1,5.1,30.03,North,0,17.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:50:00,

2015-04-15 03:55:00,52.9,4.9,30.03,North,0,16.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 10:55:00,

2015-04-15 04:00:00,52.9,4.9,30.03,North,0,17.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 11:00:00,

2015-04-15 04:05:00,52.8,4.8,30.03,North,0,16.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 11:05:00,

2015-04-15 04:10:00,52.8,4.8,30.03,North,0,18.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 11:10:00,

2015-04-15 04:15:00,52.6,4.7,30.03,North,0,17.0,-999.0,14,0.00,,,0.00,0,Wunderground v.1.15,2015-04-15 11:15:00,

