Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-01-17 00:04:00,47.7,46.1,30.18,SE,127,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:04:00,

2016-01-17 00:09:00,47.7,45.8,30.18,SE,127,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:09:00,

2016-01-17 00:14:00,47.6,45.7,30.18,SE,127,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:14:00,

2016-01-17 00:24:00,47.6,45.9,30.18,SE,127,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:24:00,

2016-01-17 00:29:00,47.5,45.5,30.17,SE,127,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:29:00,

2016-01-17 00:34:00,47.6,45.9,30.17,SE,127,1.0,1.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:34:00,

2016-01-17 00:39:00,47.8,46.1,30.17,SE,127,0.0,1.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:39:00,

2016-01-17 00:44:00,47.9,45.9,30.17,SE,127,0.0,1.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:44:00,

2016-01-17 00:49:00,47.9,45.9,30.17,SE,127,0.0,1.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:49:00,

2016-01-17 00:54:00,47.8,45.8,30.16,SE,127,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:54:00,

2016-01-17 00:59:00,47.6,45.3,30.16,SE,127,0.0,0.0,92,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 08:59:00,

2016-01-17 01:04:00,47.5,45.2,30.16,SE,127,0.0,0.0,92,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:04:00,

2016-01-17 01:09:00,47.6,45.3,30.16,SE,127,0.0,0.0,92,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:09:00,

2016-01-17 01:14:00,47.7,45.4,30.16,SE,127,0.0,0.0,92,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:14:00,

2016-01-17 01:19:00,47.9,45.7,30.16,SE,127,0.0,0.0,92,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:19:00,

2016-01-17 01:24:00,47.9,45.4,30.15,SE,127,0.0,0.0,91,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:24:00,

2016-01-17 01:29:00,47.9,45.4,30.15,SE,127,0.0,0.0,91,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:29:00,

2016-01-17 01:34:00,47.9,45.4,30.15,SE,127,0.0,0.0,91,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:34:00,

2016-01-17 01:39:00,47.8,45.0,30.15,SE,127,0.0,0.0,90,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:39:00,

2016-01-17 01:44:00,47.5,44.7,30.14,SE,127,0.0,0.0,90,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:44:00,

2016-01-17 01:49:00,47.4,44.6,30.14,SE,127,0.0,0.0,90,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:49:00,

2016-01-17 01:54:00,47.5,44.7,30.13,SE,127,0.0,0.0,90,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 09:54:00,

2016-01-17 02:04:00,47.9,45.1,30.11,NE,55,1.5,2.0,90,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:04:00,

2016-01-17 02:09:00,48.2,45.1,30.11,ESE,103,1.7,3.0,89,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:09:00,

2016-01-17 02:14:00,48.6,45.2,30.11,SE,127,0.0,3.0,88,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:14:00,

2016-01-17 02:19:00,48.8,45.1,30.11,SE,127,0.0,3.0,87,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:19:00,

2016-01-17 02:24:00,48.9,45.2,30.11,SE,127,0.0,3.0,87,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:24:00,

2016-01-17 02:29:00,48.7,44.7,30.11,SE,127,0.0,0.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:29:00,

2016-01-17 02:44:00,47.8,44.1,30.11,SE,127,0.0,0.0,87,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:44:00,

2016-01-17 02:49:00,47.6,44.2,30.11,SE,127,0.0,0.0,88,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:49:00,

2016-01-17 02:54:00,47.3,43.6,30.11,SE,127,0.0,0.0,87,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:54:00,

2016-01-17 02:59:00,47.1,43.7,30.12,SE,129,0.0,0.0,88,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 10:59:00,

2016-01-17 03:04:00,47.0,43.9,30.12,SE,129,0.0,0.0,89,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:04:00,

2016-01-17 03:09:00,46.9,43.8,30.11,SE,143,0.0,0.0,89,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:09:00,

2016-01-17 03:14:00,47.0,43.9,30.12,West,261,1.3,3.0,89,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:14:00,

2016-01-17 03:19:00,47.0,43.6,30.12,WSW,245,4.0,6.0,88,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:19:00,

2016-01-17 03:24:00,46.8,43.7,30.12,West,270,2.0,6.0,89,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:24:00,

2016-01-17 03:29:00,46.4,43.3,30.12,West,273,1.0,6.0,89,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:29:00,

2016-01-17 03:34:00,46.1,43.3,30.12,WNW,285,1.3,5.0,90,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:34:00,

2016-01-17 03:39:00,45.9,43.4,30.12,WNW,293,1.6,5.0,91,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:39:00,

2016-01-17 03:44:00,45.6,43.1,30.12,West,277,3.0,5.0,91,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:44:00,

2016-01-17 03:49:00,45.4,43.2,30.13,West,266,0.0,5.0,92,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:49:00,

2016-01-17 03:54:00,45.3,43.1,30.13,NNW,332,1.0,5.0,92,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:54:00,

2016-01-17 03:59:00,45.3,43.4,30.14,WNW,301,1.2,5.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 11:59:00,

2016-01-17 04:04:00,45.2,43.3,30.14,WNW,294,2.0,3.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:04:00,

2016-01-17 04:09:00,45.3,43.7,30.15,NW,312,1.2,3.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:09:00,

2016-01-17 04:14:00,45.2,43.6,30.15,NW,310,1.3,3.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:14:00,

2016-01-17 04:19:00,45.2,43.5,30.15,NW,320,1.3,3.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:19:00,

2016-01-17 04:24:00,45.2,43.5,30.16,NW,308,1.0,3.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:24:00,

2016-01-17 04:34:00,45.3,43.6,30.17,WNW,285,0.0,2.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:34:00,

2016-01-17 04:39:00,45.5,44.1,30.17,WNW,300,1.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:39:00,

2016-01-17 04:44:00,45.6,44.2,30.17,WNW,296,0.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:44:00,

2016-01-17 04:49:00,45.7,44.3,30.18,WNW,288,0.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:49:00,

2016-01-17 04:54:00,45.8,44.4,30.18,WNW,295,0.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:54:00,

2016-01-17 04:59:00,45.9,44.5,30.18,WNW,283,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 12:59:00,

2016-01-17 05:04:00,45.9,44.5,30.19,WNW,283,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:04:00,

2016-01-17 05:09:00,45.9,44.5,30.20,West,266,1.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:09:00,

2016-01-17 05:14:00,46.1,44.7,30.20,West,271,1.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:14:00,

2016-01-17 05:19:00,46.3,44.9,30.20,WNW,288,0.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:19:00,

2016-01-17 05:24:00,46.3,44.9,30.21,West,280,0.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:24:00,

2016-01-17 05:29:00,46.3,44.6,30.21,WSW,255,0.0,2.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:29:00,

2016-01-17 05:34:00,46.3,44.6,30.22,West,277,0.0,1.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:34:00,

2016-01-17 05:39:00,46.3,44.6,30.22,WNW,282,0.0,2.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:39:00,

2016-01-17 05:44:00,46.1,44.4,30.22,WNW,282,0.0,2.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:44:00,

2016-01-17 05:49:00,46.0,44.3,30.21,WNW,283,0.0,2.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:49:00,

2016-01-17 05:54:00,45.8,44.1,30.22,WNW,283,0.0,2.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:54:00,

2016-01-17 05:59:00,45.7,44.0,30.23,WNW,283,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 13:59:00,

2016-01-17 06:04:00,45.7,44.1,30.23,WNW,282,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:04:00,

2016-01-17 06:09:00,45.6,44.0,30.23,WNW,283,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:09:00,

2016-01-17 06:14:00,45.4,43.8,30.23,WNW,282,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:14:00,

2016-01-17 06:19:00,45.3,43.7,30.23,WNW,283,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:19:00,

2016-01-17 06:24:00,45.1,43.5,30.22,WNW,285,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:24:00,

2016-01-17 06:34:00,45.5,44.2,30.22,ESE,118,1.7,5.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:34:00,

2016-01-17 06:39:00,45.9,44.5,30.23,ENE,72,6.0,6.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:39:00,

2016-01-17 06:44:00,46.1,44.4,30.23,SSE,155,2.0,7.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:44:00,

2016-01-17 06:49:00,46.1,44.4,30.23,ESE,111,2.5,7.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:49:00,

2016-01-17 06:59:00,45.9,44.2,30.23,SE,127,1.7,6.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 14:59:00,

2016-01-17 07:04:00,45.7,44.0,30.23,ESE,120,3.0,5.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:04:00,

2016-01-17 07:09:00,45.5,43.8,30.24,ESE,110,2.0,5.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:09:00,

2016-01-17 07:14:00,45.3,43.6,30.24,ESE,120,1.4,4.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:14:00,

2016-01-17 07:19:00,45.1,43.4,30.23,ESE,121,1.1,3.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:19:00,

2016-01-17 07:24:00,45.0,43.3,30.23,SE,137,2.0,3.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:24:00,

2016-01-17 07:29:00,45.0,43.3,30.22,ESE,116,1.0,5.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:29:00,

2016-01-17 07:39:00,44.8,43.1,30.22,East,95,0.0,5.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:39:00,

2016-01-17 07:44:00,44.9,43.5,30.22,ESE,113,0.0,3.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:44:00,

2016-01-17 07:49:00,45.2,43.8,30.21,SE,132,1.0,1.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:49:00,

2016-01-17 07:54:00,45.6,44.2,30.21,ESE,104,1.2,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:54:00,

2016-01-17 07:59:00,46.1,44.7,30.21,ESE,119,1.6,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 15:59:00,

2016-01-17 08:04:00,46.1,44.4,30.20,ESE,113,1.5,3.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:04:00,

2016-01-17 08:09:00,46.3,44.9,30.21,ESE,111,1.2,3.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:09:00,

2016-01-17 08:14:00,47.0,45.6,30.22,ESE,123,1.2,3.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:14:00,

2016-01-17 08:19:00,47.6,46.0,30.21,SE,125,1.3,3.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:19:00,

2016-01-17 08:24:00,48.1,46.2,30.20,ESE,116,1.4,5.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:24:00,

2016-01-17 08:29:00,48.8,46.9,30.20,East,101,1.8,5.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:29:00,

2016-01-17 08:34:00,49.5,47.3,30.20,ESE,115,1.0,4.0,92,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:34:00,

2016-01-17 08:39:00,49.9,47.4,30.20,SSE,158,0.0,4.0,91,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:39:00,

2016-01-17 08:44:00,50.2,47.7,30.21,ESE,122,1.0,3.0,91,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:44:00,

2016-01-17 08:49:00,50.9,48.1,30.20,East,95,1.3,2.0,90,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:49:00,

2016-01-17 08:54:00,51.5,48.4,30.20,East,84,1.3,2.0,89,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:54:00,

2016-01-17 08:59:00,52.2,48.7,30.20,NE,43,1.0,2.0,88,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 16:59:00,

2016-01-17 09:04:00,52.8,49.0,30.20,SE,124,0.0,2.0,87,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:04:00,

2016-01-17 09:09:00,53.2,49.1,30.20,South,183,1.0,1.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:09:00,

2016-01-17 09:14:00,53.6,49.2,30.20,ESE,122,1.0,1.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:14:00,

2016-01-17 09:19:00,53.9,49.5,30.20,ESE,113,0.0,1.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:19:00,

2016-01-17 09:24:00,54.8,50.1,30.20,ESE,113,1.0,1.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:24:00,

2016-01-17 09:29:00,55.2,50.1,30.20,ESE,115,0.0,1.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:29:00,

2016-01-17 09:34:00,56.2,50.8,30.20,SE,134,0.0,1.0,82,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:34:00,

2016-01-17 09:39:00,56.7,50.3,30.20,SE,133,0.0,1.0,79,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:39:00,

2016-01-17 09:44:00,57.0,49.9,30.19,South,176,0.0,0.0,77,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:44:00,

2016-01-17 09:49:00,57.0,49.9,30.20,SE,139,2.0,2.0,77,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:49:00,

2016-01-17 09:54:00,56.7,49.6,30.19,SE,139,1.0,3.0,77,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:54:00,

2016-01-17 09:59:00,56.9,49.8,30.19,SE,131,1.0,3.0,77,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 17:59:00,

2016-01-17 10:04:00,57.1,50.4,30.20,WSW,247,1.0,3.0,78,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:04:00,

2016-01-17 10:09:00,57.3,50.2,30.20,SE,141,1.0,2.0,77,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:09:00,

2016-01-17 10:14:00,57.3,50.2,30.20,SE,137,0.0,1.0,77,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:14:00,

2016-01-17 10:19:00,57.8,50.4,30.19,SE,146,0.0,1.0,76,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:19:00,

2016-01-17 10:24:00,58.4,51.3,30.19,SE,129,0.0,1.0,77,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:24:00,

2016-01-17 10:29:00,58.9,51.1,30.20,SW,222,0.0,1.0,75,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:29:00,

2016-01-17 10:34:00,59.2,50.7,30.20,SW,236,1.0,1.0,73,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:34:00,

2016-01-17 10:44:00,58.2,50.4,30.20,West,269,0.0,1.0,75,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:44:00,

2016-01-17 10:49:00,58.9,51.4,30.20,ESE,122,1.0,1.0,76,0.00,,,0.00,WUHU216DAVISVP2,2016-01-17 18:49:00,

