Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-02-03 00:00:00,30.2,23.2,30.34,SSW,194,6.0,7.0,75,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 08:00:00,

2016-02-03 00:05:00,30.3,23.3,30.35,SSW,200,6.0,7.0,75,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 08:05:00,

2016-02-03 00:15:00,30.7,23.1,30.35,SW,214,6.0,6.0,73,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 08:15:00,

2016-02-03 00:20:00,30.8,22.8,30.34,SSW,210,5.0,5.0,72,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 08:20:00,

2016-02-03 00:30:00,30.7,22.7,30.34,SSW,193,4.0,6.0,72,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 08:30:00,

2016-02-03 00:35:00,30.2,22.6,30.34,SSW,202,5.0,6.0,73,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 08:35:00,

2016-02-03 00:45:00,29.6,22.6,30.34,SSW,201,5.0,6.0,75,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 08:45:00,

2016-02-03 00:50:00,29.4,22.5,30.35,SSW,203,4.0,4.0,75,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 08:50:00,

2016-02-03 01:00:00,28.7,22.4,30.35,South,182,4.0,6.0,77,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 09:00:00,

2016-02-03 01:06:00,29.0,22.4,30.35,SSW,194,5.0,6.0,76,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 09:06:00,

2016-02-03 01:15:00,29.0,22.4,30.35,South,186,5.0,5.0,76,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 09:15:00,

2016-02-03 01:20:00,28.8,22.5,30.35,South,184,5.0,5.0,77,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 09:20:00,

2016-02-03 01:30:00,28.9,22.6,30.35,South,182,5.0,5.0,77,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 09:30:00,

2016-02-03 01:35:00,28.6,22.3,30.35,South,180,5.0,6.0,77,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 09:35:00,

2016-02-03 01:45:00,28.1,22.4,30.35,South,186,6.0,6.0,79,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 09:45:00,

2016-02-03 01:55:00,27.4,22.0,30.36,South,188,6.0,6.0,80,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 09:55:00,

2016-02-03 02:00:00,27.4,22.3,30.36,South,186,6.0,6.0,81,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 10:00:00,

2016-02-03 02:15:00,27.5,22.4,30.37,South,181,5.0,6.0,81,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 10:15:00,

2016-02-03 02:25:00,27.4,22.3,30.37,South,177,6.0,6.0,81,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 10:25:00,

2016-02-03 02:35:00,27.4,22.0,30.37,South,169,5.0,5.0,80,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 10:35:00,

2016-02-03 02:40:00,27.3,21.9,30.37,South,177,5.0,5.0,80,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 10:40:00,

2016-02-03 02:50:00,27.1,21.7,30.36,SSW,193,5.0,5.0,80,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 10:50:00,

2016-02-03 02:55:00,27.0,21.7,30.36,SSW,194,4.0,5.0,80,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 10:55:00,

2016-02-03 03:05:00,26.5,21.5,30.36,South,178,4.0,5.0,81,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 11:05:00,

2016-02-03 03:10:00,26.0,21.3,30.36,SSE,162,5.0,5.0,82,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 11:10:00,

2016-02-03 03:20:00,25.9,21.4,30.37,SSE,165,4.0,4.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 11:20:00,

2016-02-03 03:25:00,25.7,21.3,30.37,South,174,4.0,4.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 11:25:00,

2016-02-03 03:35:00,25.7,21.5,30.38,South,185,4.0,5.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 11:35:00,

2016-02-03 03:45:00,25.9,21.4,30.38,SSW,199,4.0,4.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 11:45:00,

2016-02-03 03:55:00,26.2,21.5,30.38,SSW,199,2.0,3.0,82,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 11:55:00,

2016-02-03 04:00:00,26.0,21.3,30.38,SSW,199,1.0,1.0,82,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:00:00,

2016-02-03 04:06:00,25.5,21.1,30.38,SSW,199,2.0,3.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:06:00,

2016-02-03 04:15:00,25.3,20.9,30.38,SSW,201,3.0,3.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:15:00,

2016-02-03 04:25:00,24.9,20.8,30.39,SSW,202,2.0,3.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:25:00,

2016-02-03 04:30:00,24.8,20.4,30.39,SSW,202,2.0,2.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:30:00,

2016-02-03 04:35:00,24.7,20.3,30.40,SSW,202,2.0,4.0,83,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:35:00,

2016-02-03 04:40:00,24.3,20.2,30.40,SSW,193,4.0,5.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:40:00,

2016-02-03 04:50:00,24.2,20.3,30.40,South,180,5.0,6.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:50:00,

2016-02-03 04:55:00,24.4,20.5,30.40,South,185,5.0,6.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 12:55:00,

2016-02-03 05:00:00,24.4,20.5,30.40,South,172,5.0,5.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:00:00,

2016-02-03 05:05:00,24.4,20.5,30.41,South,174,5.0,6.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:05:00,

2016-02-03 05:15:00,24.3,20.4,30.41,SSE,165,4.0,5.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:15:00,

2016-02-03 05:20:00,24.6,20.7,30.42,South,171,4.0,4.0,85,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:20:00,

2016-02-03 05:25:00,24.8,20.7,30.42,South,188,5.0,6.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:25:00,

2016-02-03 05:30:00,24.9,20.8,30.42,South,179,5.0,5.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:30:00,

2016-02-03 05:35:00,24.8,20.7,30.43,South,173,5.0,5.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:35:00,

2016-02-03 05:45:00,24.6,20.5,30.43,South,176,5.0,7.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:45:00,

2016-02-03 05:50:00,24.5,20.4,30.43,South,191,5.0,5.0,84,0.00,,,0.00,0,Wunderground v.1.15,2016-02-03 13:50:00,

