Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-06-07 00:00:00,67.6,33.3,29.77,South,176,3.0,3.0,28,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:00:00,

2015-06-07 00:05:00,67.3,33.1,29.76,South,176,3.0,3.0,28,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:05:00,

2015-06-07 00:15:00,66.8,33.5,29.76,South,176,3.0,3.0,29,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:15:00,

2015-06-07 00:25:00,66.4,33.2,29.77,South,176,3.0,3.0,29,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:25:00,

2015-06-07 00:30:00,66.1,32.9,29.77,South,176,3.0,3.0,29,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:30:00,

2015-06-07 00:35:00,66.0,32.8,29.77,South,178,3.0,3.0,29,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:35:00,

2015-06-07 00:40:00,65.6,33.3,29.77,South,179,3.0,3.0,30,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:40:00,

2015-06-07 00:45:00,65.5,33.2,29.77,South,179,2.0,3.0,30,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:45:00,

2015-06-07 00:50:00,65.5,34.0,29.76,South,179,3.0,3.0,31,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 07:50:00,

2015-06-07 01:00:00,65.2,33.8,29.76,South,179,3.0,3.0,31,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 08:00:00,

2015-06-07 01:05:00,65.2,33.8,29.77,South,179,3.0,3.0,31,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 08:05:00,

2015-06-07 01:15:00,65.0,33.6,29.77,South,179,3.0,3.0,31,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 08:15:00,

2015-06-07 01:20:00,64.8,34.2,29.76,South,179,3.0,3.0,32,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 08:20:00,

2015-06-07 01:25:00,64.7,34.9,29.76,South,179,2.0,3.0,33,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 08:25:00,

2015-06-07 01:30:00,64.5,34.0,29.76,NNW,328,3.0,5.0,32,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 08:30:00,

2015-06-07 01:40:00,64.7,34.1,29.77,NW,323,2.0,2.0,32,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 08:40:00,

2015-06-07 01:45:00,64.8,33.4,29.77,NNW,342,2.0,2.0,31,0.00,,,0.00,0,Wunderground v.1.15,2015-06-07 08:45:00,

