Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-01-25 00:00:00,43.0,42.4,30.30,East,86,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:00:00,

2016-01-25 00:05:00,43.0,42.4,30.29,ENE,77,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:05:00,

2016-01-25 00:10:00,43.0,42.4,30.30,ENE,75,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:10:00,

2016-01-25 00:15:00,43.2,42.6,30.30,NE,54,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:15:00,

2016-01-25 00:20:00,43.2,42.6,30.30,ENE,63,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:20:00,

2016-01-25 00:25:00,43.2,42.6,30.30,ENE,69,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:25:00,

2016-01-25 00:35:00,43.2,42.6,30.31,ENE,62,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:35:00,

2016-01-25 00:46:00,43.5,43.0,30.30,ENE,61,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:46:00,

2016-01-25 00:51:00,43.5,43.0,30.30,NE,51,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:51:00,

2016-01-25 00:56:00,43.9,43.3,30.30,ENE,71,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 08:56:00,

2016-01-25 01:01:00,44.1,43.5,30.30,ENE,78,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:01:00,

2016-01-25 01:06:00,44.1,43.3,30.30,ENE,75,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:06:00,

2016-01-25 01:11:00,44.2,43.5,30.30,East,87,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:11:00,

2016-01-25 01:16:00,44.4,43.7,30.30,East,86,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:16:00,

2016-01-25 01:21:00,44.6,43.9,30.30,East,95,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:21:00,

2016-01-25 01:26:00,44.8,44.1,30.30,East,98,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:26:00,

2016-01-25 01:31:00,45.1,44.4,30.31,ENE,60,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:31:00,

2016-01-25 01:36:00,45.1,44.4,30.30,ENE,76,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:36:00,

2016-01-25 01:41:00,45.5,44.8,30.30,East,99,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-01-25 09:41:00,

