Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-03-25 00:01:00,58.1,49.5,30.16,East,93,0.0,0.0,73,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:01:00,

2015-03-25 00:07:00,58.1,49.8,30.16,ESE,113,0.0,0.0,74,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:07:00,

2015-03-25 00:12:00,57.9,49.6,30.15,NE,56,0.0,0.0,74,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:12:00,

2015-03-25 00:17:00,57.9,49.6,30.16,ENE,68,0.0,0.0,74,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:17:00,

2015-03-25 00:22:00,57.7,49.8,30.16,NE,52,0.0,0.0,75,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:22:00,

2015-03-25 00:27:00,57.7,49.8,30.15,ENE,73,0.0,0.0,75,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:27:00,

2015-03-25 00:32:00,57.6,50.0,30.16,ENE,60,0.0,0.0,76,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:32:00,

2015-03-25 00:37:00,57.6,50.4,30.16,NE,53,0.0,0.0,77,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:37:00,

2015-03-25 00:42:00,57.4,50.2,30.16,NE,53,0.0,0.0,77,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:42:00,

2015-03-25 00:47:00,57.2,50.0,30.16,South,178,0.0,0.0,77,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:47:00,

2015-03-25 00:52:00,57.0,50.2,30.16,North,7,0.0,0.0,78,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:52:00,

2015-03-25 00:58:00,56.8,50.0,30.16,East,93,0.0,0.0,78,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 07:58:00,

2015-03-25 01:03:00,56.7,50.2,30.15,NNE,16,0.0,0.0,79,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:03:00,

2015-03-25 01:08:00,56.7,50.2,30.16,WSW,254,0.2,2.5,79,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:08:00,

2015-03-25 01:13:00,56.5,50.0,30.16,NNE,13,0.0,0.0,79,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:13:00,

2015-03-25 01:18:00,56.5,50.0,30.15,North,2,0.0,0.0,79,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:18:00,

2015-03-25 01:23:00,56.3,50.2,30.15,NNE,14,0.0,0.0,80,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:23:00,

2015-03-25 01:28:00,56.1,50.4,30.15,East,90,0.0,0.0,81,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:28:00,

2015-03-25 01:33:00,55.9,50.2,30.16,NNE,14,0.0,0.0,81,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:33:00,

2015-03-25 01:38:00,55.8,50.4,30.16,NNE,19,0.0,0.0,82,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:38:00,

2015-03-25 01:43:00,55.6,50.2,30.16,NNW,327,0.2,2.5,82,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:43:00,

2015-03-25 01:48:00,55.4,49.6,30.16,ENE,64,0.0,0.0,81,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:48:00,

2015-03-25 01:54:00,55.4,49.6,30.16,NE,53,0.0,0.0,81,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:54:00,

2015-03-25 01:59:00,55.4,50.0,30.16,NE,52,0.0,0.0,82,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 08:59:00,

2015-03-25 02:04:00,55.2,49.8,30.16,NNE,20,0.0,0.0,82,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 09:04:00,

2015-03-25 02:09:00,55.0,50.0,30.15,ESE,102,0.0,0.0,83,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 09:09:00,

2015-03-25 02:14:00,55.0,50.4,30.15,SE,128,0.0,0.0,84,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 09:14:00,

2015-03-25 02:19:00,54.9,50.2,30.16,North,6,0.0,0.0,84,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 09:19:00,

2015-03-25 02:24:00,54.7,50.0,30.16,NNE,20,0.0,0.0,84,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 09:24:00,

2015-03-25 02:29:00,54.5,49.8,30.15,ENE,59,0.0,0.0,84,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 09:29:00,

2015-03-25 02:34:00,54.3,50.0,30.15,NE,36,0.0,0.0,85,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 09:34:00,

2015-03-25 02:39:00,54.0,49.8,30.15,NE,40,0.0,0.0,86,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-25 09:39:00,

