Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-01-19 00:00:00,48.0,47.4,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:00:00,

2016-01-19 00:05:00,47.8,47.2,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:05:00,

2016-01-19 00:10:00,47.4,46.6,30.17,SSE,148,0.0,0.0,97,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:10:00,

2016-01-19 00:20:00,47.1,46.5,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:20:00,

2016-01-19 00:25:00,47.3,46.8,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:25:00,

2016-01-19 00:30:00,47.1,46.5,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:30:00,

2016-01-19 00:35:00,46.8,46.2,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:35:00,

2016-01-19 00:40:00,46.5,45.9,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:40:00,

2016-01-19 00:45:00,46.5,45.9,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:45:00,

2016-01-19 00:50:00,46.3,45.7,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:50:00,

2016-01-19 00:55:00,46.1,45.5,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:55:00,

2016-01-19 00:56:00,46.1,45.5,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 08:56:00,

2016-01-19 01:01:00,46.0,45.4,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:01:00,

2016-01-19 01:11:00,46.1,45.6,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:11:00,

2016-01-19 01:16:00,45.9,45.3,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:16:00,

2016-01-19 01:21:00,46.0,45.4,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:21:00,

2016-01-19 01:26:00,45.7,45.1,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:26:00,

2016-01-19 01:31:00,45.7,45.1,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:31:00,

2016-01-19 01:36:00,45.5,44.9,30.17,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:36:00,

2016-01-19 01:41:00,45.7,45.1,30.18,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:41:00,

2016-01-19 01:46:00,45.9,45.3,30.18,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:46:00,

2016-01-19 01:51:00,45.9,45.3,30.19,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:51:00,

2016-01-19 01:56:00,45.7,45.2,30.19,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 09:56:00,

2016-01-19 02:01:00,45.6,45.1,30.19,SSE,148,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-19 10:01:00,

