Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-01-20 00:02:00,47.2,46.4,30.19,WSW,240,0.0,0.0,97,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:02:00,

2016-01-20 00:11:00,47.0,46.4,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:11:00,

2016-01-20 00:17:00,46.8,46.2,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:17:00,

2016-01-20 00:22:00,46.8,46.2,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:22:00,

2016-01-20 00:26:00,46.9,46.3,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:26:00,

2016-01-20 00:31:00,47.1,46.5,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:31:00,

2016-01-20 00:36:00,47.1,46.5,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:36:00,

2016-01-20 00:41:00,47.1,46.5,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:41:00,

2016-01-20 00:46:00,46.9,46.3,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:46:00,

2016-01-20 00:57:00,47.0,46.4,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 08:57:00,

2016-01-20 01:02:00,47.1,46.6,30.19,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 09:02:00,

2016-01-20 01:07:00,47.1,46.6,30.18,WSW,240,0.0,0.0,98,0.00,,,0.00,WUHU216DAVISVP2,2016-01-20 09:07:00,

