Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-03-24 00:01:00,58.5,46.8,30.20,SSE,159,0.2,2.5,65,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:01:00,

2015-03-24 00:07:00,58.3,46.9,30.20,SE,133,0.2,2.5,66,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:07:00,

2015-03-24 00:12:00,58.3,47.8,30.20,WSW,257,0.2,2.5,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:12:00,

2015-03-24 00:17:00,58.1,48.4,30.20,NNW,328,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:17:00,

2015-03-24 00:22:00,57.9,48.2,30.20,SE,146,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:22:00,

2015-03-24 00:27:00,57.7,48.0,30.20,North,7,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:27:00,

2015-03-24 00:32:00,57.6,47.8,30.21,SSW,209,0.2,2.5,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:32:00,

2015-03-24 00:37:00,57.6,47.8,30.20,SW,234,0.9,2.5,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:37:00,

2015-03-24 00:42:00,57.4,47.7,30.21,WSW,247,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:42:00,

2015-03-24 00:47:00,57.4,47.7,30.20,SW,215,0.4,2.5,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:47:00,

2015-03-24 00:52:00,57.4,48.0,30.21,WNW,301,0.2,2.5,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:52:00,

2015-03-24 00:57:00,57.4,48.0,30.21,West,261,0.2,2.5,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 07:57:00,

2015-03-24 01:02:00,57.4,48.0,30.21,West,281,1.3,2.5,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:02:00,

2015-03-24 01:07:00,57.4,48.0,30.21,ENE,70,0.0,0.0,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:07:00,

2015-03-24 01:12:00,57.2,47.8,30.21,WSW,250,1.8,2.5,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:12:00,

2015-03-24 01:17:00,57.2,47.5,30.21,NNE,15,1.1,2.5,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:17:00,

2015-03-24 01:22:00,57.2,48.4,30.21,SW,236,0.4,2.5,72,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:22:00,

2015-03-24 01:28:00,57.2,48.4,30.21,WNW,288,2.0,4.9,72,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:28:00,

2015-03-24 01:33:00,57.0,48.2,30.21,ESE,121,0.0,0.0,72,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:33:00,

2015-03-24 01:38:00,56.8,48.0,30.22,West,264,2.9,4.9,72,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:38:00,

2015-03-24 01:43:00,56.8,48.0,30.22,NNW,348,0.4,2.5,72,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:43:00,

2015-03-24 01:48:00,56.7,47.5,30.22,WSW,238,1.8,2.5,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:48:00,

2015-03-24 01:53:00,56.7,47.5,30.22,North,356,2.9,7.4,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:53:00,

2015-03-24 01:58:00,56.7,47.5,30.22,WNW,288,0.4,2.5,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 08:58:00,

2015-03-24 02:03:00,56.7,47.5,30.21,SE,131,0.0,0.0,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:03:00,

2015-03-24 02:08:00,56.7,47.5,30.22,WSW,248,0.4,2.5,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:08:00,

2015-03-24 02:13:00,56.7,47.8,30.22,WNW,290,0.4,2.5,72,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:13:00,

2015-03-24 02:18:00,56.7,47.5,30.22,NW,310,0.0,0.0,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:18:00,

2015-03-24 02:23:00,56.7,47.5,30.22,WNW,288,0.4,2.5,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:23:00,

2015-03-24 02:28:00,56.5,47.3,30.22,NNE,28,0.0,0.0,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:28:00,

2015-03-24 02:33:00,56.3,46.8,30.22,West,271,1.3,2.5,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:33:00,

2015-03-24 02:39:00,56.1,46.6,30.22,West,266,0.2,2.5,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:39:00,

2015-03-24 02:44:00,55.9,46.4,30.22,WSW,250,2.0,2.5,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:44:00,

2015-03-24 02:49:00,55.8,45.9,30.21,WSW,254,1.1,2.5,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:49:00,

2015-03-24 02:54:00,55.6,45.7,30.21,WSW,254,1.3,2.5,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:54:00,

2015-03-24 02:59:00,55.4,45.0,30.21,WSW,256,1.3,4.9,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 09:59:00,

2015-03-24 03:04:00,55.4,45.0,30.21,NNE,12,0.2,2.5,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 10:04:00,

2015-03-24 03:09:00,55.4,45.0,30.21,SW,236,0.2,2.5,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 10:09:00,

2015-03-24 03:14:00,55.2,45.0,30.21,WSW,249,0.4,2.5,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-24 10:14:00,

