Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-10-14 00:02:00,75.4,62.4,30.06,ESE,113,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:02:00,

2015-10-14 00:07:00,75.2,62.2,30.06,East,96,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:07:00,

2015-10-14 00:12:00,75.0,63.0,30.06,East,85,0.0,0.0,66,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:12:00,

2015-10-14 00:17:00,75.0,61.7,30.05,ENE,75,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:17:00,

2015-10-14 00:22:00,75.0,61.2,30.06,NNE,15,0.2,2.5,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:22:00,

2015-10-14 00:27:00,75.2,61.3,30.06,ENE,73,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:27:00,

2015-10-14 00:32:00,75.2,61.9,30.06,ENE,59,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:32:00,

2015-10-14 00:37:00,75.2,61.3,30.06,ENE,59,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:37:00,

2015-10-14 00:42:00,75.4,61.0,30.06,East,84,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:42:00,

2015-10-14 00:47:00,75.4,61.0,30.06,ENE,73,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:47:00,

2015-10-14 00:53:00,75.4,61.0,30.06,East,80,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:53:00,

2015-10-14 00:58:00,75.4,61.0,30.06,East,82,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-14 07:58:00,

