Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-01-29 15:42:00,73.0,49.2,29.72,West,270,15.0,-999.0,43,-99.99,,,0.0,Acu-Link.com,2016-01-29 23:42:00
2016-01-29 15:57:00,73.9,50.0,29.73,WSW,247,16.6,-999.0,43,-99.99,,,0.0,Acu-Link.com,2016-01-29 23:57:00
2016-01-29 16:12:00,74.5,49.9,29.72,WSW,247,13.0,-999.0,42,-99.99,,,0.0,Acu-Link.com,2016-01-30 00:12:00
2016-01-29 16:27:00,75.0,50.3,29.73,West,270,15.5,-999.0,42,-99.99,,,0.0,Acu-Link.com,2016-01-30 00:27:00
2016-01-29 16:43:00,72.1,50.7,29.72,WNW,292,22.2,-999.0,47,-99.99,,,0.01,Acu-Link.com,2016-01-30 00:43:00
2016-01-29 16:58:00,71.1,51.0,29.72,WNW,292,25.3,-999.0,49,-99.99,,,0.01,Acu-Link.com,2016-01-30 00:58:00
2016-01-29 17:13:00,70.0,51.0,29.72,West,270,19.1,-999.0,51,-99.99,,,0.02,Acu-Link.com,2016-01-30 01:13:00
2016-01-29 17:28:00,68.9,50.5,29.72,WSW,247,18.1,-999.0,52,-99.99,,,0.02,Acu-Link.com,2016-01-30 01:28:00
2016-01-29 17:44:00,67.6,50.4,29.72,WSW,247,25.8,-999.0,54,-99.99,,,0.02,Acu-Link.com,2016-01-30 01:44:00
2016-01-29 17:59:00,67.1,50.4,29.72,WSW,247,19.7,-999.0,55,-99.99,,,0.02,Acu-Link.com,2016-01-30 01:59:00
2016-01-29 18:14:00,66.2,50.5,29.72,SW,225,11.9,-999.0,57,-99.99,,,0.02,Acu-Link.com,2016-01-30 02:14:00
2016-01-29 18:29:00,66.2,50.5,29.73,WSW,247,24.8,-999.0,57,-99.99,,,0.02,Acu-Link.com,2016-01-30 02:29:00
2016-01-29 18:45:00,66.4,49.7,29.73,WSW,247,20.7,-999.0,55,-99.99,,,0.02,Acu-Link.com,2016-01-30 02:45:00
2016-01-29 19:00:00,65.5,49.4,29.73,West,270,17.1,-999.0,56,-99.99,,,0.02,Acu-Link.com,2016-01-30 03:00:00
2016-01-29 19:15:00,63.1,50.7,29.74,WNW,292,24.8,-999.0,64,-99.99,,,0.02,Acu-Link.com,2016-01-30 03:15:00
2016-01-29 19:30:00,62.1,51.0,29.74,West,270,26.4,-999.0,67,-99.99,,,0.02,Acu-Link.com,2016-01-30 03:30:00
2016-01-29 19:46:00,61.2,51.3,29.75,West,270,30.5,-999.0,70,-99.99,,,0.02,Acu-Link.com,2016-01-30 03:46:00
2016-01-29 20:01:00,60.8,51.7,29.76,West,270,28.4,-999.0,72,-99.99,,,0.02,Acu-Link.com,2016-01-30 04:01:00
2016-01-29 20:16:00,60.3,52.0,29.76,West,270,26.4,-999.0,74,-99.99,,,0.02,Acu-Link.com,2016-01-30 04:16:00
2016-01-29 20:31:00,60.1,51.8,29.76,West,270,19.1,-999.0,74,-99.99,,,0.03,Acu-Link.com,2016-01-30 04:31:00
2016-01-29 20:46:00,62.8,50.4,29.77,West,270,10.9,-999.0,64,-99.99,,,0.03,Acu-Link.com,2016-01-30 04:46:00
2016-01-29 21:01:00,63.0,50.6,29.77,West,270,19.7,-999.0,64,-99.99,,,0.03,Acu-Link.com,2016-01-30 05:01:00
2016-01-29 21:17:00,61.2,50.9,29.77,West,270,12.5,-999.0,69,-99.99,,,0.03,Acu-Link.com,2016-01-30 05:17:00
2016-01-29 21:32:00,61.0,51.1,29.77,WNW,292,20.2,-999.0,70,-99.99,,,0.03,Acu-Link.com,2016-01-30 05:32:00
2016-01-29 21:47:00,62.6,49.4,29.77,WNW,292,16.1,-999.0,62,-99.99,,,0.03,Acu-Link.com,2016-01-30 05:47:00
2016-01-29 22:02:00,65.8,45.6,29.76,WNW,292,14.5,-999.0,48,-99.99,,,0.03,Acu-Link.com,2016-01-30 06:02:00
2016-01-29 22:17:00,65.1,46.5,29.77,WNW,292,13.0,-999.0,51,-99.99,,,0.03,Acu-Link.com,2016-01-30 06:17:00
2016-01-29 22:33:00,64.9,46.3,29.76,West,270,20.7,-999.0,51,-99.99,,,0.03,Acu-Link.com,2016-01-30 06:33:00
2016-01-29 22:48:00,65.8,46.1,29.77,West,270,20.7,-999.0,49,-99.99,,,0.03,Acu-Link.com,2016-01-30 06:48:00
2016-01-29 23:18:00,66.2,45.4,29.78,SW,225,21.7,-999.0,47,-99.99,,,0.03,Acu-Link.com,2016-01-30 07:18:00
2016-01-29 23:49:00,66.6,44.0,29.77,WSW,247,8.9,-999.0,44,-99.99,,,0.03,Acu-Link.com,2016-01-30 07:49:00
2016-01-30 00:04:00,65.7,44.3,29.78,WSW,247,3.2,-999.0,46,-99.99,,,0.0,Acu-Link.com,2016-01-30 08:04:00
2016-01-30 00:19:00,65.3,45.6,29.77,WSW,247,9.4,-999.0,49,-99.99,,,0.0,Acu-Link.com,2016-01-30 08:19:00
2016-01-30 00:34:00,63.9,47.4,29.76,West,270,18.6,-999.0,55,-99.99,,,0.0,Acu-Link.com,2016-01-30 08:34:00
2016-01-30 00:49:00,62.6,47.6,29.76,WNW,292,15.0,-999.0,58,-99.99,,,0.0,Acu-Link.com,2016-01-30 08:49:00
2016-01-30 01:04:00,62.2,47.2,29.76,NW,315,11.9,-999.0,58,-99.99,,,0.0,Acu-Link.com,2016-01-30 09:04:00
2016-01-30 01:20:00,61.3,47.7,29.75,NW,315,6.8,-999.0,61,-99.99,,,0.0,Acu-Link.com,2016-01-30 09:20:00
2016-01-30 01:35:00,60.3,48.1,29.75,NNW,337,7.8,-999.0,64,-99.99,,,0.0,Acu-Link.com,2016-01-30 09:35:00
2016-01-30 01:50:00,61.2,46.8,29.75,WNW,292,13.0,-999.0,59,-99.99,,,0.0,Acu-Link.com,2016-01-30 09:50:00
2016-01-30 02:05:00,61.7,45.8,29.75,WNW,292,7.8,-999.0,56,-99.99,,,0.0,Acu-Link.com,2016-01-30 10:05:00
2016-01-30 02:21:00,60.8,45.9,29.75,SSW,202,2.7,-999.0,58,-99.99,,,0.0,Acu-Link.com,2016-01-30 10:21:00
2016-01-30 02:36:00,59.7,47.5,29.74,SW,225,5.8,-999.0,64,-99.99,,,0.0,Acu-Link.com,2016-01-30 10:36:00
2016-01-30 02:51:00,57.7,49.1,29.74,East,90,4.7,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-30 10:51:00
2016-01-30 03:06:00,56.8,50.0,29.74,ESE,112,4.2,-999.0,78,-99.99,,,0.0,Acu-Link.com,2016-01-30 11:06:00
2016-01-30 03:21:00,56.3,51.2,29.74,ESE,112,3.2,-999.0,83,-99.99,,,0.0,Acu-Link.com,2016-01-30 11:21:00
2016-01-30 03:37:00,55.8,51.4,29.75,ENE,67,0.0,-999.0,85,-99.99,,,0.0,Acu-Link.com,2016-01-30 11:37:00
2016-01-30 03:52:00,55.6,51.5,29.75,ENE,67,3.2,-999.0,86,-99.99,,,0.0,Acu-Link.com,2016-01-30 11:52:00
2016-01-30 04:07:00,55.6,51.5,29.75,NE,45,3.7,-999.0,86,-99.99,,,0.0,Acu-Link.com,2016-01-30 12:07:00
2016-01-30 04:22:00,55.4,51.6,29.76,NNE,22,4.7,-999.0,87,-99.99,,,0.0,Acu-Link.com,2016-01-30 12:22:00
2016-01-30 04:37:00,55.2,51.7,29.76,NE,45,4.2,-999.0,88,-99.99,,,0.0,Acu-Link.com,2016-01-30 12:37:00
2016-01-30 04:53:00,55.0,50.9,29.76,NE,45,6.8,-999.0,86,-99.99,,,0.0,Acu-Link.com,2016-01-30 12:53:00
2016-01-30 05:08:00,57.0,48.8,29.76,West,270,10.4,-999.0,74,-99.99,,,0.0,Acu-Link.com,2016-01-30 13:08:00
2016-01-30 05:23:00,59.7,48.7,29.75,West,270,15.0,-999.0,67,-99.99,,,0.0,Acu-Link.com,2016-01-30 13:23:00
2016-01-30 05:38:00,59.9,47.3,29.76,West,270,22.7,-999.0,63,-99.99,,,0.0,Acu-Link.com,2016-01-30 13:38:00
2016-01-30 05:53:00,59.7,47.9,29.75,West,270,10.4,-999.0,65,-99.99,,,0.0,Acu-Link.com,2016-01-30 13:53:00
2016-01-30 06:09:00,58.3,48.9,29.76,ESE,112,0.0,-999.0,71,-99.99,,,0.0,Acu-Link.com,2016-01-30 14:09:00
2016-01-30 06:24:00,58.3,48.6,29.76,West,270,13.5,-999.0,70,-99.99,,,0.0,Acu-Link.com,2016-01-30 14:24:00
2016-01-30 06:39:00,57.0,49.2,29.76,North,0,6.8,-999.0,75,-99.99,,,0.0,Acu-Link.com,2016-01-30 14:39:00
2016-01-30 06:54:00,58.1,49.5,29.77,WNW,292,9.9,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-30 14:54:00
2016-01-30 07:10:00,59.9,48.5,29.77,West,270,6.8,-999.0,66,-99.99,,,0.0,Acu-Link.com,2016-01-30 15:10:00
2016-01-30 07:25:00,58.8,49.0,29.77,ESE,112,0.0,-999.0,70,-99.99,,,0.0,Acu-Link.com,2016-01-30 15:25:00
2016-01-30 07:40:00,58.1,49.5,29.79,West,270,4.7,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-30 15:40:00
2016-01-30 07:55:00,58.5,49.9,29.79,ESE,112,0.0,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-30 15:55:00
2016-01-30 08:10:00,59.4,49.2,29.8,West,270,6.8,-999.0,69,-99.99,,,0.0,Acu-Link.com,2016-01-30 16:10:00
2016-01-30 08:26:00,59.4,50.4,29.8,WSW,247,7.8,-999.0,72,-99.99,,,0.0,Acu-Link.com,2016-01-30 16:26:00
2016-01-30 08:41:00,59.4,50.4,29.81,West,270,10.4,-999.0,72,-99.99,,,0.0,Acu-Link.com,2016-01-30 16:41:00
2016-01-30 08:56:00,59.5,50.5,29.81,WSW,247,10.9,-999.0,72,-99.99,,,0.0,Acu-Link.com,2016-01-30 16:56:00
2016-01-30 09:11:00,61.7,52.6,29.81,West,270,14.5,-999.0,72,-99.99,,,0.0,Acu-Link.com,2016-01-30 17:11:00
2016-01-30 09:26:00,60.6,53.0,29.81,WSW,247,18.1,-999.0,76,-99.99,,,0.0,Acu-Link.com,2016-01-30 17:26:00
2016-01-30 09:42:00,59.5,53.7,29.81,West,270,18.6,-999.0,81,-99.99,,,0.0,Acu-Link.com,2016-01-30 17:42:00
2016-01-30 09:57:00,59.9,54.4,29.81,SW,225,18.1,-999.0,82,-99.99,,,0.0,Acu-Link.com,2016-01-30 17:57:00
2016-01-30 10:12:00,60.3,54.4,29.82,WSW,247,17.6,-999.0,81,-99.99,,,0.0,Acu-Link.com,2016-01-30 18:12:00
2016-01-30 10:27:00,60.3,54.1,29.8,WSW,247,19.1,-999.0,80,-99.99,,,0.0,Acu-Link.com,2016-01-30 18:27:00
2016-01-30 10:42:00,59.5,54.0,29.8,WSW,247,23.3,-999.0,82,-99.99,,,0.0,Acu-Link.com,2016-01-30 18:42:00
2016-01-30 10:58:00,58.6,54.4,29.8,West,270,22.2,-999.0,86,-99.99,,,0.0,Acu-Link.com,2016-01-30 18:58:00
2016-01-30 11:13:00,59.2,55.0,29.79,West,270,18.1,-999.0,86,-99.99,,,0.0,Acu-Link.com,2016-01-30 19:13:00
2016-01-30 11:28:00,58.8,54.3,29.79,SW,225,17.6,-999.0,85,-99.99,,,0.0,Acu-Link.com,2016-01-30 19:28:00
2016-01-30 11:43:00,59.4,55.2,29.78,WSW,247,18.1,-999.0,86,-99.99,,,0.0,Acu-Link.com,2016-01-30 19:43:00
2016-01-30 11:59:00,59.9,55.1,29.76,WSW,247,20.7,-999.0,84,-99.99,,,0.0,Acu-Link.com,2016-01-30 19:59:00
2016-01-30 12:14:00,60.6,54.7,29.76,West,270,23.3,-999.0,81,-99.99,,,0.0,Acu-Link.com,2016-01-30 20:14:00
2016-01-30 12:44:00,60.4,54.9,29.74,WSW,247,17.1,-999.0,82,-99.99,,,0.0,Acu-Link.com,2016-01-30 20:44:00
2016-01-30 13:00:00,60.1,54.6,29.74,WSW,247,19.7,-999.0,82,-99.99,,,0.0,Acu-Link.com,2016-01-30 21:00:00
2016-01-30 13:15:00,60.4,54.5,29.74,West,270,18.1,-999.0,81,-99.99,,,0.0,Acu-Link.com,2016-01-30 21:15:00
2016-01-30 13:30:00,61.7,54.1,29.74,WSW,247,21.2,-999.0,76,-99.99,,,0.0,Acu-Link.com,2016-01-30 21:30:00
2016-01-30 14:01:00,62.6,53.8,29.72,West,270,21.2,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-30 22:01:00
2016-01-30 14:16:00,63.3,53.7,29.72,WSW,247,19.1,-999.0,71,-99.99,,,0.0,Acu-Link.com,2016-01-30 22:16:00
2016-01-30 14:31:00,63.1,53.2,29.73,SSW,202,19.1,-999.0,70,-99.99,,,0.0,Acu-Link.com,2016-01-30 22:31:00
2016-01-30 14:46:00,63.3,53.0,29.72,WSW,247,21.2,-999.0,69,-99.99,,,0.0,Acu-Link.com,2016-01-30 22:46:00
2016-01-30 15:01:00,62.8,52.9,29.72,WSW,247,21.7,-999.0,70,-99.99,,,0.0,Acu-Link.com,2016-01-30 23:01:00
2016-01-30 15:17:00,62.8,53.3,29.72,West,270,16.6,-999.0,71,-99.99,,,0.0,Acu-Link.com,2016-01-30 23:17:00
2016-01-30 15:32:00,63.7,52.9,29.71,SW,225,19.7,-999.0,68,-99.99,,,0.0,Acu-Link.com,2016-01-30 23:32:00
2016-01-30 15:47:00,62.2,52.3,29.71,West,270,21.2,-999.0,70,-99.99,,,0.0,Acu-Link.com,2016-01-30 23:47:00
2016-01-30 16:02:00,62.2,52.3,29.71,WSW,247,11.9,-999.0,70,-99.99,,,0.0,Acu-Link.com,2016-01-31 00:02:00
2016-01-30 16:18:00,61.7,52.2,29.71,WSW,247,17.1,-999.0,71,-99.99,,,0.0,Acu-Link.com,2016-01-31 00:18:00
2016-01-30 16:33:00,61.3,52.2,29.71,WSW,247,18.1,-999.0,72,-99.99,,,0.0,Acu-Link.com,2016-01-31 00:33:00
2016-01-30 17:03:00,60.3,51.6,29.72,WSW,247,19.1,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-31 01:03:00
2016-01-30 17:18:00,59.5,50.8,29.72,WSW,247,23.8,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-31 01:18:00
2016-01-30 17:49:00,58.6,48.8,29.73,WSW,247,8.9,-999.0,70,-99.99,,,0.0,Acu-Link.com,2016-01-31 01:49:00
2016-01-30 18:04:00,60.1,47.5,29.73,West,270,11.4,-999.0,63,-99.99,,,0.0,Acu-Link.com,2016-01-31 02:04:00
2016-01-30 18:19:00,60.4,46.9,29.73,West,270,13.0,-999.0,61,-99.99,,,0.0,Acu-Link.com,2016-01-31 02:19:00
2016-01-30 18:34:00,59.5,46.9,29.73,West,270,14.5,-999.0,63,-99.99,,,0.0,Acu-Link.com,2016-01-31 02:34:00
2016-01-30 18:50:00,59.2,47.4,29.73,West,270,17.1,-999.0,65,-99.99,,,0.0,Acu-Link.com,2016-01-31 02:50:00
2016-01-30 19:05:00,58.8,47.1,29.74,West,270,15.0,-999.0,65,-99.99,,,0.0,Acu-Link.com,2016-01-31 03:05:00
2016-01-30 19:20:00,58.5,46.8,29.74,West,270,15.0,-999.0,65,-99.99,,,0.0,Acu-Link.com,2016-01-31 03:20:00
2016-01-30 19:35:00,58.5,45.9,29.74,West,270,15.0,-999.0,63,-99.99,,,0.0,Acu-Link.com,2016-01-31 03:35:00
2016-01-30 19:51:00,57.7,45.6,29.74,West,270,12.5,-999.0,64,-99.99,,,0.0,Acu-Link.com,2016-01-31 03:51:00
2016-01-30 20:06:00,57.9,45.0,29.74,West,270,11.9,-999.0,62,-99.99,,,0.0,Acu-Link.com,2016-01-31 04:06:00
2016-01-30 20:21:00,57.7,45.2,29.75,West,270,7.8,-999.0,63,-99.99,,,0.0,Acu-Link.com,2016-01-31 04:21:00
2016-01-30 20:36:00,56.7,44.7,29.75,West,270,7.3,-999.0,64,-99.99,,,0.0,Acu-Link.com,2016-01-31 04:36:00
2016-01-30 20:51:00,56.1,44.5,29.75,West,270,5.8,-999.0,65,-99.99,,,0.0,Acu-Link.com,2016-01-31 04:51:00
2016-01-30 21:07:00,55.6,44.0,29.75,WNW,292,5.8,-999.0,65,-99.99,,,0.0,Acu-Link.com,2016-01-31 05:07:00
2016-01-30 21:22:00,55.2,44.0,29.76,WNW,292,6.3,-999.0,66,-99.99,,,0.0,Acu-Link.com,2016-01-31 05:22:00
2016-01-30 21:37:00,55.4,44.6,29.76,NNE,22,0.0,-999.0,67,-99.99,,,0.0,Acu-Link.com,2016-01-31 05:37:00
2016-01-30 21:52:00,55.4,47.6,29.77,East,90,0.0,-999.0,75,-99.99,,,0.0,Acu-Link.com,2016-01-31 05:52:00
2016-01-30 22:08:00,54.9,45.7,29.77,South,180,0.0,-999.0,71,-99.99,,,0.0,Acu-Link.com,2016-01-31 06:08:00
2016-01-30 22:23:00,54.0,45.5,29.78,South,180,0.0,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-31 06:23:00
2016-01-30 22:38:00,53.8,45.4,29.77,SE,135,0.0,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-31 06:38:00
2016-01-30 22:53:00,53.6,45.2,29.78,North,0,0.0,-999.0,73,-99.99,,,0.0,Acu-Link.com,2016-01-31 06:53:00
2016-01-30 23:09:00,53.4,46.7,29.77,South,180,0.0,-999.0,78,-99.99,,,0.0,Acu-Link.com,2016-01-31 07:09:00
2016-01-30 23:24:00,52.9,46.2,29.77,ENE,67,0.0,-999.0,78,-99.99,,,0.0,Acu-Link.com,2016-01-31 07:24:00
2016-01-30 23:39:00,53.4,48.0,29.77,NE,45,4.7,-999.0,82,-99.99,,,0.0,Acu-Link.com,2016-01-31 07:39:00
2016-01-30 23:54:00,54.1,48.7,29.76,East,90,4.7,-999.0,82,-99.99,,,0.0,Acu-Link.com,2016-01-31 07:54:00
2016-01-31 00:09:00,54.3,48.9,29.75,ESE,112,4.7,-999.0,82,-99.99,,,0.0,Acu-Link.com,2016-01-31 08:09:00
2016-01-31 00:25:00,54.5,49.1,29.75,ESE,112,5.3,-999.0,82,-99.99,,,0.0,Acu-Link.com,2016-01-31 08:25:00
2016-01-31 00:40:00,54.9,49.2,29.75,East,90,10.4,-999.0,81,-99.99,,,0.0,Acu-Link.com,2016-01-31 08:40:00
2016-01-31 00:55:00,54.9,49.2,29.75,NE,45,8.9,-999.0,81,-99.99,,,0.0,Acu-Link.com,2016-01-31 08:55:00
2016-01-31 01:10:00,54.7,49.0,29.75,NNE,22,5.3,-999.0,81,-99.99,,,0.0,Acu-Link.com,2016-01-31 09:10:00
2016-01-31 01:25:00,54.7,49.0,29.73,NE,45,5.8,-999.0,81,-99.99,,,0.0,Acu-Link.com,2016-01-31 09:25:00
2016-01-31 01:41:00,54.9,48.8,29.74,ESE,112,5.8,-999.0,80,-99.99,,,0.0,Acu-Link.com,2016-01-31 09:41:00
2016-01-31 01:56:00,55.0,48.9,29.74,ESE,112,4.7,-999.0,80,-99.99,,,0.0,Acu-Link.com,2016-01-31 09:56:00
2016-01-31 02:11:00,54.9,48.8,29.73,ESE,112,0.0,-999.0,80,-99.99,,,0.0,Acu-Link.com,2016-01-31 10:11:00
2016-01-31 02:26:00,54.7,48.7,29.73,ESE,112,0.0,-999.0,80,-99.99,,,0.0,Acu-Link.com,2016-01-31 10:26:00
2016-01-31 02:42:00,54.3,47.9,29.73,East,90,0.0,-999.0,79,-99.99,,,0.0,Acu-Link.com,2016-01-31 10:42:00
2016-01-31 02:57:00,54.3,47.2,29.73,SSW,202,0.0,-999.0,77,-99.99,,,0.0,Acu-Link.com,2016-01-31 10:57:00
2016-01-31 03:12:00,54.1,46.7,29.72,SE,135,0.0,-999.0,76,-99.99,,,0.0,Acu-Link.com,2016-01-31 11:12:00
2016-01-31 03:27:00,54.1,46.7,29.71,ESE,112,0.0,-999.0,76,-99.99,,,0.0,Acu-Link.com,2016-01-31 11:27:00
2016-01-31 03:42:00,54.0,47.0,29.72,ESE,112,0.0,-999.0,77,-99.99,,,0.0,Acu-Link.com,2016-01-31 11:42:00
2016-01-31 03:58:00,54.0,47.3,29.71,ESE,112,0.0,-999.0,78,-99.99,,,0.0,Acu-Link.com,2016-01-31 11:58:00
2016-01-31 04:13:00,53.8,47.8,29.7,East,90,0.0,-999.0,80,-99.99,,,0.0,Acu-Link.com,2016-01-31 12:13:00
2016-01-31 04:28:00,53.8,47.8,29.7,East,90,5.3,-999.0,80,-99.99,,,0.0,Acu-Link.com,2016-01-31 12:28:00
2016-01-31 04:43:00,53.8,47.8,29.68,East,90,7.8,-999.0,80,-99.99,,,0.0,Acu-Link.com,2016-01-31 12:43:00
2016-01-31 04:58:00,53.6,48.9,29.66,East,90,8.3,-999.0,84,-99.99,,,0.0,Acu-Link.com,2016-01-31 12:58:00
2016-01-31 05:14:00,53.8,49.4,29.65,East,90,9.4,-999.0,85,-99.99,,,0.0,Acu-Link.com,2016-01-31 13:14:00
2016-01-31 05:29:00,53.8,49.7,29.65,ENE,67,11.4,-999.0,86,-99.99,,,0.0,Acu-Link.com,2016-01-31 13:29:00
2016-01-31 05:44:00,53.6,49.5,29.65,ESE,112,6.8,-999.0,86,-99.99,,,0.0,Acu-Link.com,2016-01-31 13:44:00
2016-01-31 05:59:00,52.5,48.4,29.65,ESE,112,7.3,-999.0,86,-99.99,,,0.01,Acu-Link.com,2016-01-31 13:59:00
2016-01-31 06:15:00,52.5,49.4,29.65,East,90,9.4,-999.0,89,-99.99,,,0.05,Acu-Link.com,2016-01-31 14:15:00
2016-01-31 06:30:00,51.6,48.5,29.63,ESE,112,12.5,-999.0,89,-99.99,,,0.1,Acu-Link.com,2016-01-31 14:30:00
2016-01-31 06:45:00,51.3,48.2,29.62,East,90,13.5,-999.0,89,-99.99,,,0.14,Acu-Link.com,2016-01-31 14:45:00
2016-01-31 07:00:00,51.4,48.6,29.62,East,90,9.9,-999.0,90,-99.99,,,0.24,Acu-Link.com,2016-01-31 15:00:00
2016-01-31 07:15:00,51.6,49.1,29.62,East,90,8.3,-999.0,91,-99.99,,,0.29,Acu-Link.com,2016-01-31 15:15:00
2016-01-31 07:31:00,51.8,49.3,29.61,ESE,112,5.8,-999.0,91,-99.99,,,0.33,Acu-Link.com,2016-01-31 15:31:00
2016-01-31 07:46:00,52.3,49.8,29.6,ESE,112,11.9,-999.0,91,-99.99,,,0.35,Acu-Link.com,2016-01-31 15:46:00
2016-01-31 08:01:00,52.5,50.2,29.59,ESE,112,13.0,-999.0,92,-99.99,,,0.36,Acu-Link.com,2016-01-31 16:01:00
2016-01-31 08:16:00,52.9,50.6,29.59,ENE,67,6.3,-999.0,92,-99.99,,,0.36,Acu-Link.com,2016-01-31 16:16:00
2016-01-31 08:31:00,52.7,50.4,29.58,ESE,112,3.2,-999.0,92,-99.99,,,0.36,Acu-Link.com,2016-01-31 16:31:00
2016-01-31 08:47:00,52.2,49.9,29.58,ESE,112,8.9,-999.0,92,-99.99,,,0.37,Acu-Link.com,2016-01-31 16:47:00
2016-01-31 09:02:00,52.5,50.2,29.57,East,90,9.9,-999.0,92,-99.99,,,0.42,Acu-Link.com,2016-01-31 17:02:00
2016-01-31 09:17:00,52.9,50.6,29.57,ESE,112,7.8,-999.0,92,-99.99,,,0.49,Acu-Link.com,2016-01-31 17:17:00
2016-01-31 09:32:00,53.4,51.1,29.55,ESE,112,4.7,-999.0,92,-99.99,,,0.54,Acu-Link.com,2016-01-31 17:32:00
2016-01-31 09:48:00,53.8,51.5,29.53,ESE,112,6.3,-999.0,92,-99.99,,,0.57,Acu-Link.com,2016-01-31 17:48:00
2016-01-31 10:03:00,53.4,51.1,29.52,SSW,202,9.4,-999.0,92,-99.99,,,0.62,Acu-Link.com,2016-01-31 18:03:00
2016-01-31 10:18:00,53.6,51.3,29.5,South,180,7.3,-999.0,92,-99.99,,,0.67,Acu-Link.com,2016-01-31 18:18:00
2016-01-31 10:33:00,54.0,51.7,29.48,ESE,112,6.8,-999.0,92,-99.99,,,0.82,Acu-Link.com,2016-01-31 18:33:00
2016-01-31 10:48:00,54.0,51.7,29.46,ESE,112,7.3,-999.0,92,-99.99,,,0.91,Acu-Link.com,2016-01-31 18:48:00
2016-01-31 11:04:00,53.8,51.5,29.44,SE,135,9.4,-999.0,92,-99.99,,,1.1,Acu-Link.com,2016-01-31 19:04:00
2016-01-31 11:19:00,55.0,53.0,29.42,SSE,157,14.0,-999.0,93,-99.99,,,1.14,Acu-Link.com,2016-01-31 19:19:00
2016-01-31 11:34:00,56.3,54.0,29.38,WSW,247,22.2,-999.0,92,-99.99,,,1.14,Acu-Link.com,2016-01-31 19:34:00
2016-01-31 11:49:00,56.7,51.6,29.39,West,270,20.2,-999.0,83,-99.99,,,1.14,Acu-Link.com,2016-01-31 19:49:00
2016-01-31 12:04:00,56.7,49.2,29.4,West,270,22.2,-999.0,76,-99.99,,,1.14,Acu-Link.com,2016-01-31 20:04:00
2016-01-31 12:20:00,54.3,45.8,29.39,WSW,247,21.2,-999.0,73,-99.99,,,1.14,Acu-Link.com,2016-01-31 20:20:00
2016-01-31 12:35:00,55.6,46.0,29.39,West,270,25.3,-999.0,70,-99.99,,,1.14,Acu-Link.com,2016-01-31 20:35:00
2016-01-31 12:50:00,55.9,44.3,29.4,West,270,28.4,-999.0,65,-99.99,,,1.15,Acu-Link.com,2016-01-31 20:50:00
2016-01-31 13:05:00,56.5,42.3,29.4,West,270,26.4,-999.0,59,-99.99,,,1.15,Acu-Link.com,2016-01-31 21:05:00
2016-01-31 13:21:00,54.5,43.4,29.39,WSW,247,26.4,-999.0,66,-99.99,,,1.15,Acu-Link.com,2016-01-31 21:21:00
2016-01-31 13:36:00,53.8,39.8,29.4,West,270,31.0,-999.0,59,-99.99,,,1.15,Acu-Link.com,2016-01-31 21:36:00
2016-01-31 13:51:00,53.8,38.9,29.4,West,270,31.0,-999.0,57,-99.99,,,1.25,Acu-Link.com,2016-01-31 21:51:00
2016-01-31 14:06:00,53.4,38.6,29.41,West,270,39.7,-999.0,57,-99.99,,,1.38,Acu-Link.com,2016-01-31 22:06:00
2016-01-31 14:21:00,52.3,38.4,29.42,WSW,247,34.1,-999.0,59,-99.99,,,1.45,Acu-Link.com,2016-01-31 22:21:00
2016-01-31 14:37:00,53.2,38.4,29.43,West,270,31.0,-999.0,57,-99.99,,,1.55,Acu-Link.com,2016-01-31 22:37:00
2016-01-31 14:52:00,52.0,39.8,29.44,West,270,44.4,-999.0,63,-99.99,,,2.07,Acu-Link.com,2016-01-31 22:52:00
2016-01-31 15:07:00,51.6,37.3,29.45,WSW,247,42.8,-999.0,58,-99.99,,,2.64,Acu-Link.com,2016-01-31 23:07:00
2016-01-31 15:22:00,53.1,37.4,29.48,WSW,247,23.3,-999.0,55,-99.99,,,2.83,Acu-Link.com,2016-01-31 23:22:00
2016-01-31 15:37:00,52.3,35.7,29.5,WSW,247,37.2,-999.0,53,-99.99,,,2.83,Acu-Link.com,2016-01-31 23:37:00
2016-01-31 15:53:00,52.7,35.1,29.5,WSW,247,28.9,-999.0,51,-99.99,,,2.85,Acu-Link.com,2016-01-31 23:53:00
2016-01-31 16:08:00,52.0,32.9,29.51,WSW,247,32.5,-999.0,48,-99.99,,,2.89,Acu-Link.com,2016-02-01 00:08:00
2016-01-31 16:23:00,52.0,32.4,29.53,WSW,247,26.4,-999.0,47,-99.99,,,2.9,Acu-Link.com,2016-02-01 00:23:00
