Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-01-17 00:05:00,36.9,29.1,30.29,North,356,0.0,0.0,73,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 08:05:00,

2015-01-17 00:15:00,36.8,29.0,30.29,North,356,0.0,0.0,73,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 08:15:00,

2015-01-17 00:25:00,36.8,28.6,30.28,North,356,0.0,0.0,72,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 08:25:00,

2015-01-17 00:35:00,36.8,29.0,30.28,North,356,0.0,0.0,73,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 08:35:00,

2015-01-17 00:45:00,36.5,29.0,30.28,North,356,0.0,0.0,74,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 08:45:00,

2015-01-17 00:55:00,36.3,28.8,30.28,North,356,0.0,0.0,74,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 08:55:00,

2015-01-17 01:05:00,36.0,28.5,30.29,North,356,0.0,0.0,74,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 09:05:00,

2015-01-17 01:15:00,35.9,28.7,30.29,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 09:15:00,

2015-01-17 01:20:00,35.8,28.6,30.28,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 09:20:00,

2015-01-17 01:30:00,35.8,28.6,30.28,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 09:30:00,

2015-01-17 01:35:00,35.8,28.6,30.28,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 09:35:00,

2015-01-17 01:45:00,35.6,28.5,30.28,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 09:45:00,

2015-01-17 01:55:00,35.6,28.1,30.28,North,356,0.0,0.0,74,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 09:55:00,

2015-01-17 02:05:00,35.6,28.5,30.28,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 10:05:00,

2015-01-17 02:10:00,35.5,28.4,30.28,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 10:10:00,

2015-01-17 02:15:00,35.3,28.2,30.28,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 10:15:00,

2015-01-17 02:25:00,35.0,27.9,30.28,North,356,0.0,0.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 10:25:00,

2015-01-17 02:35:00,34.7,27.9,30.29,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 10:35:00,

2015-01-17 02:45:00,34.6,28.1,30.29,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 10:45:00,

2015-01-17 02:55:00,34.6,28.1,30.28,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 10:55:00,

2015-01-17 03:00:00,34.6,28.1,30.28,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 11:00:00,

2015-01-17 03:10:00,34.4,27.9,30.28,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 11:10:00,

2015-01-17 03:20:00,34.4,27.9,30.29,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 11:20:00,

2015-01-17 03:25:00,34.3,28.2,30.29,North,356,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 11:25:00,

2015-01-17 03:35:00,34.1,28.0,30.28,North,356,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 11:35:00,

2015-01-17 03:45:00,34.1,28.0,30.28,North,356,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 11:45:00,

2015-01-17 03:50:00,34.1,28.0,30.29,North,356,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 11:50:00,

2015-01-17 04:00:00,34.3,28.2,30.29,North,356,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 12:00:00,

2015-01-17 04:05:00,34.3,27.8,30.29,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 12:05:00,

2015-01-17 04:15:00,34.4,27.9,30.29,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 12:15:00,

2015-01-17 04:25:00,34.7,27.9,30.30,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 12:25:00,

2015-01-17 04:35:00,34.7,27.9,30.30,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 12:35:00,

2015-01-17 04:45:00,34.6,27.8,30.30,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 12:45:00,

2015-01-17 04:55:00,34.6,27.8,30.30,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 12:55:00,

2015-01-17 05:05:00,34.4,27.6,30.29,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 13:05:00,

2015-01-17 05:15:00,34.3,27.5,30.29,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 13:15:00,

2015-01-17 05:20:00,34.3,27.5,30.31,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 13:20:00,

2015-01-17 05:30:00,34.1,27.3,30.31,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 13:30:00,

2015-01-17 05:35:00,34.1,27.3,30.32,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 13:35:00,

2015-01-17 05:45:00,34.1,27.3,30.32,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 13:45:00,

2015-01-17 05:50:00,34.1,27.3,30.32,North,356,0.0,0.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 13:50:00,

2015-01-17 06:00:00,33.8,27.4,30.32,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 14:00:00,

2015-01-17 06:05:00,33.7,27.3,30.34,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 14:05:00,

2015-01-17 06:15:00,33.5,27.4,30.34,North,356,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 14:15:00,

2015-01-17 06:20:00,33.5,27.4,30.36,North,356,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 14:20:00,

2015-01-17 06:30:00,33.5,27.4,30.36,North,356,0.0,0.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 14:30:00,

2015-01-17 06:40:00,33.7,27.3,30.36,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 14:40:00,

2015-01-17 06:50:00,33.8,27.4,30.36,North,356,0.0,0.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-01-17 14:50:00,

