Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-12-18 00:05:00,29.3,9.5,30.29,SSE,162,4.0,4.0,43,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 08:05:00,

2015-12-18 00:15:00,29.2,9.4,30.29,SW,219,5.0,5.0,43,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 08:15:00,

2015-12-18 00:20:00,29.1,9.4,30.28,SSW,198,5.0,5.0,43,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 08:20:00,

2015-12-18 00:30:00,28.1,8.4,30.28,SSW,200,4.0,4.0,43,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 08:30:00,

2015-12-18 00:35:00,28.5,8.3,30.28,SSW,200,3.0,4.0,42,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 08:35:00,

2015-12-18 00:40:00,28.6,7.8,30.28,SSW,197,3.0,5.0,41,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 08:40:00,

2015-12-18 00:50:00,27.6,7.5,30.28,SSW,198,6.0,7.0,42,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 08:50:00,

2015-12-18 00:55:00,27.9,8.8,30.28,SSW,210,6.0,7.0,44,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 08:55:00,

2015-12-18 01:10:00,27.5,8.4,30.28,South,186,6.0,6.0,44,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 09:10:00,

2015-12-18 01:20:00,27.5,8.4,30.28,SSW,193,6.0,7.0,44,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 09:20:00,

2015-12-18 01:30:00,27.7,8.6,30.27,South,182,6.0,6.0,44,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 09:30:00,

2015-12-18 01:40:00,27.8,9.2,30.27,SSW,207,6.0,6.0,45,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 09:40:00,

2015-12-18 01:45:00,28.1,9.5,30.27,South,186,6.0,6.0,45,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 09:45:00,

2015-12-18 01:50:00,28.2,9.5,30.27,South,176,6.0,6.0,45,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 09:50:00,

2015-12-18 02:00:00,28.3,9.6,30.27,SSW,196,6.0,6.0,45,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 10:00:00,

2015-12-18 02:10:00,27.8,9.7,30.27,SSW,197,6.0,6.0,46,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 10:10:00,

2015-12-18 02:20:00,27.2,9.6,30.27,South,179,6.0,6.0,47,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 10:20:00,

2015-12-18 02:30:00,26.5,9.4,30.27,South,175,6.0,6.0,48,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 10:30:00,

2015-12-18 02:35:00,26.2,9.2,30.28,South,187,6.0,6.0,48,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 10:35:00,

2015-12-18 02:45:00,26.5,9.9,30.27,SSW,200,6.0,6.0,49,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 10:45:00,

2015-12-18 02:50:00,26.6,9.5,30.27,South,191,6.0,8.0,48,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 10:50:00,

2015-12-18 03:00:00,25.7,9.6,30.27,SSW,211,6.0,6.0,50,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 11:00:00,

2015-12-18 03:10:00,25.1,9.0,30.27,SSW,198,4.0,5.0,50,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 11:10:00,

2015-12-18 03:20:00,24.4,8.8,30.28,South,179,5.0,6.0,51,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 11:20:00,

2015-12-18 03:30:00,24.5,8.9,30.28,SSW,195,6.0,6.0,51,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 11:30:00,

2015-12-18 03:35:00,24.9,9.3,30.28,SSW,197,6.0,6.0,51,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 11:35:00,

2015-12-18 03:40:00,24.9,9.3,30.28,South,188,6.0,6.0,51,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 11:40:00,

2015-12-18 03:50:00,24.7,9.1,30.27,South,182,6.0,6.0,51,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 11:50:00,

2015-12-18 04:00:00,24.7,9.1,30.27,South,186,5.0,5.0,51,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 12:00:00,

2015-12-18 04:05:00,24.7,9.5,30.28,SSW,195,5.0,5.0,52,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 12:05:00,

2015-12-18 04:15:00,24.2,9.1,30.28,South,186,5.0,6.0,52,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 12:15:00,

2015-12-18 04:20:00,23.9,8.8,30.29,South,179,6.0,7.0,52,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 12:20:00,

2015-12-18 04:25:00,23.7,9.0,30.29,South,184,6.0,7.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 12:25:00,

2015-12-18 04:35:00,23.8,8.7,30.29,South,174,6.0,6.0,52,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 12:35:00,

2015-12-18 04:40:00,23.9,9.2,30.29,South,181,6.0,7.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 12:40:00,

2015-12-18 04:50:00,24.0,9.3,30.29,South,187,6.0,6.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 12:50:00,

2015-12-18 05:00:00,24.0,9.3,30.29,South,187,5.0,5.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 13:00:00,

2015-12-18 05:10:00,23.7,9.0,30.29,South,174,5.0,6.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 13:10:00,

2015-12-18 05:20:00,23.7,9.0,30.31,South,184,6.0,6.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 13:20:00,

2015-12-18 05:30:00,23.6,8.9,30.31,South,189,5.0,5.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 13:30:00,

2015-12-18 05:40:00,23.5,9.3,30.31,South,172,5.0,5.0,54,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 13:40:00,

2015-12-18 05:45:00,23.7,9.5,30.31,South,185,6.0,6.0,54,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 13:45:00,

2015-12-18 05:50:00,23.8,9.6,30.31,South,180,6.0,6.0,54,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 13:50:00,

2015-12-18 06:00:00,23.6,9.4,30.31,SSW,196,5.0,5.0,54,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 14:00:00,

2015-12-18 06:10:00,23.7,9.0,30.31,South,186,5.0,5.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 14:10:00,

2015-12-18 06:15:00,23.7,9.0,30.33,South,182,6.0,6.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 14:15:00,

2015-12-18 06:25:00,23.6,8.9,30.33,South,189,6.0,6.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 14:25:00,

2015-12-18 06:30:00,23.5,9.3,30.33,South,191,6.0,7.0,54,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 14:30:00,

2015-12-18 06:35:00,23.3,8.7,30.33,South,188,6.0,7.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 14:35:00,

2015-12-18 06:40:00,23.0,8.8,30.33,SSW,212,6.0,6.0,54,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 14:40:00,

2015-12-18 06:50:00,23.1,8.5,30.33,SW,231,3.0,3.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-18 14:50:00,

2015-12-18 07:00:00,23.5,8.4,30.33,SW,231,3.0,3.0,52,0.00,,,0.00,7,Wunderground v.1.15,2015-12-18 15:00:00,

2015-12-18 07:06:00,23.8,8.3,30.33,SW,231,3.0,3.0,51,0.00,,,0.00,9,Wunderground v.1.15,2015-12-18 15:06:00,

2015-12-18 07:15:00,23.2,8.6,30.34,SSW,210,3.0,4.0,53,0.00,,,0.00,12,Wunderground v.1.15,2015-12-18 15:15:00,

2015-12-18 07:25:00,24.4,9.3,30.34,SSW,203,5.0,6.0,52,0.00,,,0.00,25,Wunderground v.1.15,2015-12-18 15:25:00,

2015-12-18 07:35:00,25.8,10.1,30.34,SW,229,4.0,5.0,51,0.00,,,0.00,47,Wunderground v.1.15,2015-12-18 15:35:00,

2015-12-18 07:40:00,26.6,10.4,30.34,South,190,4.0,4.0,50,0.00,,,0.00,62,Wunderground v.1.15,2015-12-18 15:40:00,

2015-12-18 07:50:00,28.4,11.2,30.33,South,187,4.0,4.0,48,0.00,,,0.00,93,Wunderground v.1.15,2015-12-18 15:50:00,

2015-12-18 08:00:00,30.3,11.5,30.33,SSW,205,3.0,3.0,45,0.00,,,0.00,125,Wunderground v.1.15,2015-12-18 16:00:00,

2015-12-18 08:05:00,31.7,11.7,30.33,SSE,166,3.0,3.0,43,0.00,,,0.00,144,Wunderground v.1.15,2015-12-18 16:05:00,

2015-12-18 08:10:00,32.9,12.3,30.33,SSE,155,2.0,2.0,42,0.00,,,0.00,162,Wunderground v.1.15,2015-12-18 16:10:00,

2015-12-18 08:20:00,34.1,12.3,30.32,SSE,165,2.0,2.0,40,0.00,,,0.00,202,Wunderground v.1.15,2015-12-18 16:20:00,

2015-12-18 08:30:00,35.7,11.9,30.31,SSE,165,1.0,1.0,37,0.00,,,0.00,241,Wunderground v.1.15,2015-12-18 16:30:00,

2015-12-18 08:35:00,36.7,12.2,30.31,SSE,154,1.0,2.0,36,0.00,,,0.00,260,Wunderground v.1.15,2015-12-18 16:35:00,

2015-12-18 08:45:00,37.1,10.6,30.31,SSE,154,0.0,2.0,33,0.00,,,0.00,290,Wunderground v.1.15,2015-12-18 16:45:00,

2015-12-18 08:55:00,38.1,11.5,30.31,West,280,1.0,1.0,33,0.00,,,0.00,322,Wunderground v.1.15,2015-12-18 16:55:00,

2015-12-18 09:05:00,39.0,11.6,30.31,WSW,242,1.0,1.0,32,0.00,,,0.00,350,Wunderground v.1.15,2015-12-18 17:05:00,

2015-12-18 09:10:00,39.9,11.7,30.31,WSW,245,1.0,1.0,31,0.00,,,0.00,360,Wunderground v.1.15,2015-12-18 17:10:00,

2015-12-18 09:20:00,41.1,12.0,30.31,WSW,248,1.0,1.0,30,0.00,,,0.00,387,Wunderground v.1.15,2015-12-18 17:20:00,

2015-12-18 09:30:00,42.2,12.2,30.31,SSW,207,1.0,2.0,29,0.00,,,0.00,410,Wunderground v.1.15,2015-12-18 17:30:00,

2015-12-18 09:40:00,43.4,11.6,30.30,SE,140,1.0,2.0,27,0.00,,,0.00,432,Wunderground v.1.15,2015-12-18 17:40:00,

2015-12-18 09:50:00,44.1,12.2,30.30,SE,143,1.0,2.0,27,0.00,,,0.00,452,Wunderground v.1.15,2015-12-18 17:50:00,

2015-12-18 09:55:00,44.5,12.5,30.30,SE,143,1.0,2.0,27,0.00,,,0.00,466,Wunderground v.1.15,2015-12-18 17:55:00,

2015-12-18 10:00:00,44.8,11.9,30.30,SE,142,1.0,1.0,26,0.00,,,0.00,475,Wunderground v.1.15,2015-12-18 18:00:00,

2015-12-18 10:06:00,45.0,12.1,30.30,North,0,1.0,2.0,26,0.00,,,0.00,485,Wunderground v.1.15,2015-12-18 18:06:00,

2015-12-18 10:15:00,45.6,11.7,30.29,North,359,2.0,2.0,25,0.00,,,0.00,501,Wunderground v.1.15,2015-12-18 18:15:00,

2015-12-18 10:20:00,45.8,11.9,30.29,North,3,2.0,2.0,25,0.00,,,0.00,508,Wunderground v.1.15,2015-12-18 18:20:00,

2015-12-18 10:30:00,46.3,11.4,30.28,North,359,3.0,5.0,24,0.00,,,0.00,524,Wunderground v.1.15,2015-12-18 18:30:00,

