Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-06-09 00:04:00,82.4,47.8,29.85,North,10,2.0,2.5,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:04:00,

2015-06-09 00:09:00,82.2,47.8,29.85,ENE,72,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:09:00,

2015-06-09 00:14:00,82.2,47.8,29.85,ENE,72,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:14:00,

2015-06-09 00:19:00,82.0,47.7,29.86,East,82,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:19:00,

2015-06-09 00:24:00,81.9,47.5,29.85,ESE,106,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:24:00,

2015-06-09 00:29:00,81.3,48.7,29.85,SE,136,2.5,4.9,32,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:29:00,

2015-06-09 00:34:00,81.0,46.8,29.86,ESE,107,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:34:00,

2015-06-09 00:40:00,80.6,46.4,29.86,East,88,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:40:00,

2015-06-09 00:45:00,80.4,45.3,29.86,NE,45,0.0,0.0,29,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:45:00,

2015-06-09 00:50:00,80.2,45.1,29.85,NE,46,0.0,0.0,29,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:50:00,

2015-06-09 00:55:00,79.9,45.7,29.86,ENE,70,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 07:55:00,

2015-06-09 01:00:00,79.9,49.1,29.86,ESE,113,0.0,0.0,34,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:00:00,

2015-06-09 01:05:00,79.5,49.5,29.85,ESE,113,0.0,0.0,35,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:05:00,

2015-06-09 01:10:00,79.0,49.1,29.86,ESE,114,0.0,0.0,35,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:10:00,

2015-06-09 01:15:00,78.6,45.5,29.86,East,101,0.0,0.0,31,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:15:00,

2015-06-09 01:20:00,78.6,44.6,29.86,East,97,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:20:00,

2015-06-09 01:25:00,78.4,46.9,29.86,ESE,116,0.0,0.0,33,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:25:00,

2015-06-09 01:30:00,78.1,47.5,29.85,ESE,116,0.0,0.0,34,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:30:00,

2015-06-09 01:35:00,78.1,45.9,29.86,East,82,0.0,0.0,32,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:35:00,

2015-06-09 01:40:00,78.3,44.4,29.85,East,79,0.0,0.0,30,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:40:00,

2015-06-09 01:45:00,78.4,43.7,29.85,East,85,0.0,0.0,29,0.00,,,0.00,0.00,Weather logger V3.0.,2015-06-09 08:45:00,

