Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-03-19 00:02:00,62.6,51.6,29.99,East,90,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:02:00,

2015-03-19 00:07:00,62.2,52.0,29.99,East,90,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:07:00,

2015-03-19 00:12:00,61.9,52.0,29.99,East,90,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:12:00,

2015-03-19 00:17:00,61.5,51.6,29.99,East,90,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:17:00,

2015-03-19 00:22:00,61.3,51.4,29.99,East,90,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:22:00,

2015-03-19 00:27:00,61.2,51.3,30.00,East,90,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:27:00,

2015-03-19 00:32:00,61.0,51.6,29.99,East,91,0.0,0.0,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:32:00,

2015-03-19 00:38:00,61.0,51.1,30.00,East,95,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:38:00,

2015-03-19 00:43:00,61.2,50.9,30.00,East,96,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:43:00,

2015-03-19 00:48:00,61.3,51.4,30.00,ESE,103,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:48:00,

2015-03-19 00:53:00,61.3,52.0,30.00,ESE,103,0.0,0.0,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:53:00,

2015-03-19 00:58:00,61.5,51.3,30.00,East,94,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 07:58:00,

2015-03-19 01:03:00,61.7,51.1,30.00,East,92,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:03:00,

2015-03-19 01:08:00,61.7,51.1,30.00,East,94,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:08:00,

2015-03-19 01:13:00,61.9,51.6,30.00,East,93,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:13:00,

2015-03-19 01:18:00,61.9,51.6,30.00,East,93,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:18:00,

2015-03-19 01:23:00,61.9,52.0,30.00,East,101,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:23:00,

2015-03-19 01:28:00,61.9,52.0,30.00,ESE,104,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:28:00,

2015-03-19 01:33:00,61.9,51.6,30.00,East,96,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:33:00,

2015-03-19 01:38:00,61.7,52.2,30.00,East,81,0.0,0.0,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:38:00,

2015-03-19 01:43:00,61.7,52.2,30.01,East,79,0.0,0.0,71,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:43:00,

2015-03-19 01:49:00,61.7,51.8,30.00,SSW,213,0.4,2.5,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:49:00,

2015-03-19 01:53:00,61.7,51.8,30.00,ESE,105,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V1.0,2015-03-19 08:53:00,

