Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-08-15 00:01:00,78.6,62.2,30.02,East,93,0.0,0.0,57,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:01:00,

2015-08-15 00:06:00,78.1,62.6,30.02,East,93,0.0,0.0,59,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:06:00,

2015-08-15 00:11:00,77.9,63.0,30.02,East,88,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:11:00,

2015-08-15 00:16:00,77.5,61.2,30.02,East,90,0.0,0.0,57,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:16:00,

2015-08-15 00:21:00,77.4,62.4,30.02,East,90,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:21:00,

2015-08-15 00:26:00,77.4,59.9,30.02,East,83,0.0,0.0,55,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:26:00,

2015-08-15 00:31:00,77.5,60.6,30.02,ENE,59,0.0,0.0,56,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:31:00,

2015-08-15 00:36:00,77.7,61.3,30.02,East,87,0.0,0.0,57,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:36:00,

2015-08-15 00:41:00,77.7,63.3,30.02,East,101,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:41:00,

2015-08-15 00:46:00,77.7,62.8,30.02,East,94,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:46:00,

2015-08-15 00:51:00,77.7,63.7,30.02,East,88,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:51:00,

2015-08-15 00:56:00,77.5,64.4,30.03,East,88,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 07:56:00,

2015-08-15 01:01:00,77.2,64.6,30.02,East,83,0.0,0.0,65,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:01:00,

2015-08-15 01:06:00,76.8,63.3,30.02,East,81,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:06:00,

2015-08-15 01:12:00,76.8,61.9,30.02,East,88,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:12:00,

2015-08-15 01:17:00,76.6,63.1,30.02,East,93,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:17:00,

2015-08-15 01:22:00,76.5,63.5,30.02,East,89,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:22:00,

2015-08-15 01:27:00,76.3,62.8,30.02,East,89,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:27:00,

2015-08-15 01:32:00,76.1,62.6,30.02,East,82,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:32:00,

2015-08-15 01:37:00,75.9,62.1,30.01,ENE,67,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:37:00,

2015-08-15 01:42:00,75.7,61.9,30.02,ESE,103,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:42:00,

2015-08-15 01:47:00,75.7,61.3,30.01,ENE,63,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:47:00,

2015-08-15 01:52:00,75.7,61.9,30.01,SE,145,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:52:00,

2015-08-15 01:57:00,75.7,61.3,30.01,ENE,59,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 08:57:00,

2015-08-15 02:02:00,75.7,61.9,30.01,SSE,150,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:02:00,

2015-08-15 02:07:00,75.7,61.9,30.02,WSW,249,0.4,2.5,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:07:00,

2015-08-15 02:12:00,75.7,62.2,30.01,WSW,241,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:12:00,

2015-08-15 02:17:00,75.6,62.6,30.01,NNE,33,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:17:00,

2015-08-15 02:22:00,75.6,63.0,30.02,NNW,329,0.0,0.0,65,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:22:00,

2015-08-15 02:28:00,75.6,63.5,30.02,SE,135,0.0,0.0,66,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:28:00,

2015-08-15 02:33:00,75.4,63.7,30.02,South,169,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:33:00,

2015-08-15 02:38:00,75.4,63.7,30.02,SSW,209,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:38:00,

2015-08-15 02:43:00,75.2,64.0,30.02,ESE,113,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:43:00,

2015-08-15 02:48:00,75.0,63.9,30.01,WSW,253,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:48:00,

2015-08-15 02:53:00,75.0,63.9,30.02,North,3,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:53:00,

2015-08-15 02:58:00,74.7,63.5,30.02,SE,138,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 09:58:00,

2015-08-15 03:03:00,74.5,63.3,30.02,SE,135,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:03:00,

2015-08-15 03:08:00,74.1,63.0,30.02,WSW,257,0.4,2.5,68,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:08:00,

2015-08-15 03:13:00,73.9,61.5,30.02,WSW,245,1.8,2.5,65,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:13:00,

2015-08-15 03:18:00,73.6,60.6,30.02,NNE,15,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:18:00,

2015-08-15 03:23:00,73.6,60.6,30.02,North,355,3.4,4.9,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:23:00,

2015-08-15 03:28:00,73.4,60.1,30.02,NW,317,0.4,2.5,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:28:00,

2015-08-15 03:33:00,73.0,59.7,30.02,NNE,15,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:33:00,

2015-08-15 03:38:00,73.0,60.3,30.02,NW,323,1.1,2.5,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:38:00,

2015-08-15 03:44:00,72.9,59.5,30.02,North,358,0.2,2.5,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:44:00,

2015-08-15 03:49:00,72.7,59.0,30.01,ENE,64,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:49:00,

2015-08-15 03:54:00,72.7,58.5,30.02,West,264,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:54:00,

2015-08-15 03:59:00,72.7,57.6,30.02,NNE,16,0.2,2.5,59,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 10:59:00,

2015-08-15 04:04:00,72.7,58.1,30.02,East,83,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:04:00,

2015-08-15 04:09:00,72.5,57.9,30.02,North,8,1.1,2.5,60,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:09:00,

2015-08-15 04:14:00,72.5,57.9,30.02,NNW,333,1.8,2.5,60,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:14:00,

2015-08-15 04:19:00,72.5,57.4,30.02,NNE,13,1.3,2.5,59,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:19:00,

2015-08-15 04:24:00,72.3,57.2,30.02,NNW,346,1.8,2.5,59,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:24:00,

2015-08-15 04:29:00,72.1,57.0,30.02,NW,318,2.7,4.9,59,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:29:00,

2015-08-15 04:34:00,72.1,57.0,30.02,ENE,61,0.2,2.5,59,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:34:00,

2015-08-15 04:44:00,71.8,58.6,30.02,NE,46,0.4,2.5,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:44:00,

2015-08-15 04:49:00,71.4,58.3,30.02,NNW,340,2.5,2.5,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:49:00,

2015-08-15 04:54:00,71.2,58.1,30.02,North,7,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 11:54:00,

2015-08-15 05:00:00,71.1,58.3,30.02,NE,46,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:00:00,

2015-08-15 05:05:00,70.9,58.1,30.02,NNE,15,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:05:00,

2015-08-15 05:10:00,70.7,57.9,30.03,NNW,336,0.2,2.5,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:10:00,

2015-08-15 05:15:00,70.5,57.4,30.02,NNE,12,0.2,2.5,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:15:00,

2015-08-15 05:20:00,70.5,57.7,30.02,ENE,77,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:20:00,

2015-08-15 05:25:00,70.5,57.7,30.02,East,94,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:25:00,

2015-08-15 05:30:00,70.3,59.4,30.02,East,85,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:30:00,

2015-08-15 05:35:00,70.3,58.1,30.03,NE,40,0.0,0.0,65,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:35:00,

2015-08-15 05:40:00,70.2,58.3,30.03,East,84,0.0,0.0,66,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:40:00,

2015-08-15 05:45:00,70.0,58.6,30.03,East,89,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:45:00,

2015-08-15 05:50:00,69.8,57.6,30.03,East,81,0.0,0.0,65,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:50:00,

2015-08-15 05:56:00,69.8,57.9,30.03,East,87,0.0,0.0,66,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 12:56:00,

2015-08-15 06:01:00,69.6,58.3,30.03,East,82,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 13:01:00,

2015-08-15 06:06:00,69.6,57.4,30.03,ENE,73,0.0,0.0,65,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 13:06:00,

2015-08-15 06:11:00,69.6,56.5,30.04,ENE,69,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-08-15 13:11:00,

2015-08-15 06:16:00,69.6,56.5,30.04,ENE,75,0.0,0.0,63,0.00,,,0.00,1.41,Weather logger V3.0.,2015-08-15 13:16:00,

2015-08-15 06:21:00,69.6,57.0,30.04,East,86,0.0,0.0,64,0.00,,,0.00,6.20,Weather logger V3.0.,2015-08-15 13:21:00,

2015-08-15 06:26:00,69.6,57.7,30.04,ENE,71,0.0,0.0,66,0.00,,,0.00,16.83,Weather logger V3.0.,2015-08-15 13:26:00,

2015-08-15 06:31:00,69.6,59.0,30.04,East,88,0.0,0.0,69,0.00,,,0.00,27.72,Weather logger V3.0.,2015-08-15 13:31:00,

2015-08-15 06:36:00,69.6,58.6,30.04,ESE,111,0.0,0.0,68,0.00,,,0.00,42.57,Weather logger V3.0.,2015-08-15 13:36:00,

2015-08-15 06:41:00,69.8,58.5,30.05,ESE,112,0.0,0.0,67,0.00,,,0.00,59.54,Weather logger V3.0.,2015-08-15 13:41:00,

2015-08-15 06:46:00,70.0,57.7,30.05,ESE,112,0.0,0.0,65,0.00,,,0.00,79.12,Weather logger V3.0.,2015-08-15 13:46:00,

2015-08-15 06:53:00,70.3,56.8,30.05,East,100,0.0,0.0,62,0.00,,,0.00,98.88,Weather logger V3.0.,2015-08-15 13:53:00,

2015-08-15 06:58:00,70.7,56.1,30.05,East,97,0.0,0.0,60,0.00,,,0.00,112.11,Weather logger V3.0.,2015-08-15 13:58:00,

2015-08-15 07:00:00,71.1,56.5,30.05,SE,124,0.0,0.0,60,0.00,,,0.00,117.25,Weather logger V3.0.,2015-08-15 14:00:00,

2015-08-15 07:06:00,71.4,56.5,30.05,SSE,150,0.0,0.0,59,0.00,,,0.00,128.46,Weather logger V3.0.,2015-08-15 14:06:00,

2015-08-15 07:11:00,72.0,56.5,30.05,SSE,153,0.0,0.0,58,0.00,,,0.00,137.74,Weather logger V3.0.,2015-08-15 14:11:00,

2015-08-15 07:16:00,72.1,56.7,30.06,ESE,123,0.0,0.0,58,0.00,,,0.00,144.56,Weather logger V3.0.,2015-08-15 14:16:00,

2015-08-15 07:21:00,72.5,55.0,30.05,ESE,112,0.0,0.0,54,0.00,,,0.00,148.86,Weather logger V3.0.,2015-08-15 14:21:00,

2015-08-15 07:26:00,72.7,55.2,30.06,ESE,119,0.0,0.0,54,0.00,,,0.00,152.45,Weather logger V3.0.,2015-08-15 14:26:00,

2015-08-15 07:31:00,72.9,55.8,30.05,SSE,156,0.0,0.0,55,0.00,,,0.00,155.11,Weather logger V3.0.,2015-08-15 14:31:00,

2015-08-15 07:36:00,73.4,55.8,30.05,SE,132,0.0,0.0,54,0.00,,,0.00,158.26,Weather logger V3.0.,2015-08-15 14:36:00,

2015-08-15 07:41:00,73.9,55.2,30.05,ESE,113,0.0,0.0,52,0.00,,,0.00,161.89,Weather logger V3.0.,2015-08-15 14:41:00,

2015-08-15 07:46:00,74.5,54.7,30.05,East,101,0.0,0.0,50,0.00,,,0.00,165.59,Weather logger V3.0.,2015-08-15 14:46:00,

2015-08-15 07:52:00,75.0,54.7,30.05,East,99,0.0,0.0,49,0.00,,,0.00,170.83,Weather logger V3.0.,2015-08-15 14:52:00,

2015-08-15 07:57:00,75.7,55.2,30.05,East,100,0.0,0.0,49,0.00,,,0.00,176.92,Weather logger V3.0.,2015-08-15 14:57:00,

2015-08-15 08:02:00,76.1,55.6,30.06,East,99,0.0,0.0,49,0.00,,,0.00,186.71,Weather logger V3.0.,2015-08-15 15:02:00,

2015-08-15 08:07:00,76.5,55.4,30.06,East,95,0.0,0.0,48,0.00,,,0.00,193.62,Weather logger V3.0.,2015-08-15 15:07:00,

2015-08-15 08:12:00,77.0,54.1,30.05,ESE,120,0.0,0.0,45,0.00,,,0.00,203.06,Weather logger V3.0.,2015-08-15 15:12:00,

2015-08-15 08:17:00,77.4,53.8,30.05,ESE,103,0.0,0.0,44,0.00,,,0.00,213.10,Weather logger V3.0.,2015-08-15 15:17:00,

