Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-10-12 00:02:00,72.9,59.2,30.01,East,89,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:02:00,

2015-10-12 00:07:00,72.7,59.4,30.02,ENE,61,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:07:00,

2015-10-12 00:12:00,72.5,59.7,30.02,ENE,69,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:12:00,

2015-10-12 00:17:00,72.3,59.9,30.01,ENE,74,0.0,0.0,65,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:17:00,

2015-10-12 00:22:00,72.3,59.5,30.02,NNE,19,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:22:00,

2015-10-12 00:27:00,72.3,58.6,30.02,ENE,57,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:27:00,

2015-10-12 00:32:00,72.3,59.0,30.02,ENE,65,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:32:00,

2015-10-12 00:37:00,72.1,60.6,30.02,NNE,17,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:37:00,

2015-10-12 00:42:00,72.0,61.3,30.02,NE,50,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:42:00,

2015-10-12 00:47:00,71.8,61.2,30.02,ENE,69,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:47:00,

2015-10-12 00:52:00,71.4,60.8,30.02,East,84,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:52:00,

2015-10-12 00:57:00,71.2,59.7,30.02,ENE,64,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 07:57:00,

2015-10-12 01:02:00,71.1,59.5,30.02,ENE,73,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 08:02:00,

2015-10-12 01:07:00,70.9,57.7,30.02,ENE,64,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 08:07:00,

2015-10-12 01:12:00,70.9,56.3,30.02,East,87,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 08:12:00,

2015-10-12 01:18:00,71.1,57.4,30.02,East,92,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 08:18:00,

2015-10-12 01:23:00,71.1,58.3,30.02,ESE,109,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 08:23:00,

2015-10-12 01:28:00,71.2,59.7,30.02,ESE,102,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 08:28:00,

2015-10-12 01:33:00,70.9,60.6,30.03,East,96,0.0,0.0,70,0.00,,,0.00,0.00,Weather logger V3.0.,2015-10-12 08:33:00,

