Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-12-24 00:00:00,36.1,26.2,29.84,SSW,202,3.0,3.0,67,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 08:00:00,

2015-12-24 00:10:00,36.1,26.2,29.84,SSW,202,2.0,2.0,67,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 08:10:00,

2015-12-24 00:15:00,35.7,25.8,29.84,SSW,202,2.0,2.0,67,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 08:15:00,

2015-12-24 00:25:00,34.7,25.2,29.84,SSW,202,0.0,1.0,68,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 08:25:00,

2015-12-24 00:30:00,34.4,25.3,29.84,South,186,1.0,6.0,69,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 08:30:00,

2015-12-24 00:40:00,34.6,25.5,29.84,SSW,200,2.0,2.0,69,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 08:40:00,

2015-12-24 00:45:00,35.0,26.2,29.83,SSW,200,2.0,2.0,70,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 08:45:00,

2015-12-24 00:55:00,34.1,24.3,29.83,SSE,168,3.0,5.0,67,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 08:55:00,

2015-12-24 01:00:00,34.1,25.0,29.83,SSE,162,4.0,4.0,69,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 09:00:00,

2015-12-24 01:06:00,34.1,25.0,29.83,SSE,162,3.0,4.0,69,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 09:06:00,

2015-12-24 01:15:00,35.0,25.5,29.83,SSE,163,2.0,3.0,68,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 09:15:00,

2015-12-24 01:20:00,35.5,25.3,29.83,SSW,199,3.0,3.0,66,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 09:20:00,

2015-12-24 01:30:00,34.9,25.4,29.83,NW,306,4.0,4.0,68,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 09:30:00,

2015-12-24 01:40:00,34.8,25.3,29.83,NW,324,2.0,4.0,68,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 09:40:00,

2015-12-24 01:45:00,34.7,25.6,29.83,North,351,2.0,4.0,69,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 09:45:00,

2015-12-24 01:55:00,35.4,26.6,29.83,NW,326,2.0,4.0,70,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 09:55:00,

2015-12-24 02:00:00,36.0,26.5,29.83,NNW,327,3.0,3.0,68,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 10:00:00,

2015-12-24 02:10:00,33.5,24.8,29.83,SW,224,3.0,4.0,70,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 10:10:00,

2015-12-24 02:15:00,33.8,25.0,29.84,South,188,4.0,4.0,70,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 10:15:00,

2015-12-24 02:25:00,32.5,24.8,29.84,SW,223,3.0,3.0,73,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 10:25:00,

2015-12-24 02:30:00,32.4,25.0,29.84,West,269,3.0,3.0,74,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 10:30:00,

2015-12-24 02:40:00,31.9,24.6,29.84,SSW,201,2.0,2.0,74,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 10:40:00,

2015-12-24 02:50:00,33.1,26.4,29.85,West,266,3.0,3.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 10:50:00,

2015-12-24 03:00:00,31.0,24.0,29.84,South,177,3.0,3.0,75,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 11:00:00,

2015-12-24 03:10:00,30.3,24.0,29.84,SSW,198,4.0,4.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 11:10:00,

2015-12-24 03:20:00,29.5,23.2,29.85,SSE,167,4.0,4.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 11:20:00,

2015-12-24 03:30:00,28.6,22.9,29.85,SSE,167,2.0,2.0,79,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 11:30:00,

2015-12-24 03:35:00,28.5,23.1,29.83,SSE,167,2.0,2.0,80,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 11:35:00,

2015-12-24 03:45:00,28.9,23.5,29.83,North,0,3.0,6.0,80,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 11:45:00,

2015-12-24 03:50:00,29.7,24.3,29.83,NW,317,3.0,4.0,80,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 11:50:00,

2015-12-24 04:00:00,31.0,24.6,29.83,West,265,2.0,4.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 12:00:00,

2015-12-24 04:05:00,31.7,25.6,29.83,West,278,2.0,4.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 12:05:00,

2015-12-24 04:15:00,30.6,24.9,29.83,West,263,2.0,2.0,79,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 12:15:00,

2015-12-24 04:20:00,30.4,24.1,29.83,SSW,203,2.0,7.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 12:20:00,

2015-12-24 04:30:00,30.5,24.8,29.84,SSE,164,5.0,5.0,79,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 12:30:00,

2015-12-24 04:40:00,29.6,23.9,29.84,SW,214,2.0,5.0,79,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 12:40:00,

2015-12-24 04:50:00,29.8,24.4,29.85,WSW,257,3.0,3.0,80,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 12:50:00,

2015-12-24 05:00:00,32.5,25.8,29.85,WSW,239,4.0,5.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 13:00:00,

2015-12-24 05:10:00,31.0,24.6,29.84,WSW,240,3.0,3.0,77,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 13:10:00,

2015-12-24 05:15:00,30.4,23.7,29.86,WSW,240,2.0,3.0,76,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 13:15:00,

2015-12-24 05:20:00,28.9,23.2,29.86,South,180,1.0,2.0,79,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 13:20:00,

2015-12-24 05:30:00,27.4,21.4,29.88,South,174,3.0,6.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 13:30:00,

2015-12-24 05:40:00,28.5,23.4,29.88,SSE,162,3.0,3.0,81,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 13:40:00,

2015-12-24 05:50:00,29.3,23.6,29.87,ESE,121,4.0,4.0,79,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 13:50:00,

2015-12-24 06:00:00,29.8,23.8,29.87,SE,145,3.0,3.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 14:00:00,

2015-12-24 06:05:00,30.1,24.4,29.89,SE,127,4.0,4.0,79,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 14:05:00,

2015-12-24 06:10:00,31.2,25.1,29.89,South,183,5.0,6.0,78,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 14:10:00,

2015-12-24 06:20:00,35.7,25.8,29.89,South,177,5.0,5.0,67,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 14:20:00,

2015-12-24 06:30:00,36.4,25.0,29.87,ESE,104,3.0,3.0,63,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 14:30:00,

2015-12-24 06:40:00,39.6,24.3,29.87,ESE,107,3.0,3.0,54,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 14:40:00,

2015-12-24 06:45:00,39.1,23.4,29.88,East,81,3.0,6.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 14:45:00,

2015-12-24 06:50:00,39.1,23.8,29.88,East,83,4.0,4.0,54,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 14:50:00,

2015-12-24 07:00:00,38.8,23.1,29.88,South,182,2.0,3.0,53,0.00,,,0.00,0,Wunderground v.1.15,2015-12-24 15:00:00,

2015-12-24 07:05:00,38.7,22.6,29.88,WSW,242,2.0,3.0,52,0.00,,,0.00,5,Wunderground v.1.15,2015-12-24 15:05:00,

2015-12-24 07:15:00,39.8,22.2,29.88,West,281,5.0,5.0,49,0.00,,,0.00,11,Wunderground v.1.15,2015-12-24 15:15:00,

2015-12-24 07:20:00,40.7,22.0,29.89,WSW,252,6.0,6.0,47,0.00,,,0.00,14,Wunderground v.1.15,2015-12-24 15:20:00,

2015-12-24 07:25:00,41.9,21.5,29.89,NNW,341,4.0,6.0,44,0.00,,,0.00,19,Wunderground v.1.15,2015-12-24 15:25:00,

2015-12-24 07:30:00,42.9,20.8,29.88,NNW,329,5.0,16.0,41,0.00,,,0.00,28,Wunderground v.1.15,2015-12-24 15:30:00,

2015-12-24 07:40:00,43.8,21.0,29.88,South,172,7.0,7.0,40,0.00,,,0.00,54,Wunderground v.1.15,2015-12-24 15:40:00,

2015-12-24 07:50:00,44.6,19.9,29.89,NW,324,5.0,9.0,37,0.00,,,0.00,86,Wunderground v.1.15,2015-12-24 15:50:00,

2015-12-24 08:00:00,45.7,18.9,29.89,WNW,295,7.0,7.0,34,0.00,,,0.00,120,Wunderground v.1.15,2015-12-24 16:00:00,

2015-12-24 08:05:00,46.5,19.6,29.89,West,264,7.0,9.0,34,0.00,,,0.00,142,Wunderground v.1.15,2015-12-24 16:05:00,

2015-12-24 08:10:00,46.8,19.9,29.89,West,267,6.0,6.0,34,0.00,,,0.00,162,Wunderground v.1.15,2015-12-24 16:10:00,

2015-12-24 08:20:00,47.3,18.9,29.89,NNW,339,7.0,7.0,32,0.00,,,0.00,197,Wunderground v.1.15,2015-12-24 16:20:00,

2015-12-24 08:30:00,49.0,18.1,29.88,NW,326,7.0,12.0,29,0.00,,,0.00,234,Wunderground v.1.15,2015-12-24 16:30:00,

2015-12-24 08:40:00,49.7,15.2,29.88,NW,322,9.0,9.0,25,0.00,,,0.00,271,Wunderground v.1.15,2015-12-24 16:40:00,

2015-12-24 08:50:00,49.7,17.0,29.88,NW,311,9.0,16.0,27,0.00,,,0.00,306,Wunderground v.1.15,2015-12-24 16:50:00,

2015-12-24 09:00:00,50.5,15.9,29.88,NW,309,9.0,12.0,25,0.00,,,0.00,336,Wunderground v.1.15,2015-12-24 17:00:00,

2015-12-24 09:10:00,51.4,12.7,29.88,NW,325,10.0,12.0,21,0.00,,,0.00,364,Wunderground v.1.15,2015-12-24 17:10:00,

2015-12-24 09:20:00,52.3,13.5,29.89,North,359,13.0,13.0,21,0.00,,,0.00,387,Wunderground v.1.15,2015-12-24 17:20:00,

2015-12-24 09:30:00,52.1,14.4,29.89,NW,322,11.0,12.0,22,0.00,,,0.00,410,Wunderground v.1.15,2015-12-24 17:30:00,

2015-12-24 09:35:00,52.3,13.5,29.89,NNW,346,13.0,13.0,21,0.00,,,0.00,424,Wunderground v.1.15,2015-12-24 17:35:00,

2015-12-24 09:40:00,52.8,13.9,29.89,NNW,337,13.0,13.0,21,0.00,,,0.00,434,Wunderground v.1.15,2015-12-24 17:40:00,

2015-12-24 09:50:00,52.7,13.8,29.89,NNW,332,9.0,9.0,21,0.00,,,0.00,455,Wunderground v.1.15,2015-12-24 17:50:00,

2015-12-24 10:00:00,53.3,13.2,29.89,NW,312,10.0,16.0,20,0.00,,,0.00,475,Wunderground v.1.15,2015-12-24 18:00:00,

2015-12-24 10:05:00,53.8,12.4,29.89,NW,317,11.0,16.0,19,0.00,,,0.00,483,Wunderground v.1.15,2015-12-24 18:05:00,

2015-12-24 10:15:00,54.3,14.0,29.89,NW,324,8.0,9.0,20,0.00,,,0.00,499,Wunderground v.1.15,2015-12-24 18:15:00,

2015-12-24 10:20:00,53.7,15.7,29.89,NNW,328,7.0,7.0,22,0.00,,,0.00,508,Wunderground v.1.15,2015-12-24 18:20:00,

2015-12-24 10:30:00,54.6,14.3,29.88,WNW,288,7.0,7.0,20,0.00,,,0.00,522,Wunderground v.1.15,2015-12-24 18:30:00,

2015-12-24 10:40:00,54.5,18.4,29.88,SSW,213,7.0,7.0,24,0.00,,,0.00,538,Wunderground v.1.15,2015-12-24 18:40:00,

2015-12-24 10:50:00,53.7,21.3,29.88,SSW,212,10.0,17.0,28,0.00,,,0.00,550,Wunderground v.1.15,2015-12-24 18:50:00,

2015-12-24 11:00:00,54.2,17.1,29.86,SSW,204,13.0,18.0,23,0.00,,,0.00,557,Wunderground v.1.15,2015-12-24 19:00:00,

