Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-01-02 00:00:00,39.4,34.7,30.15,West,266,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:00:00,

2016-01-02 00:05:00,39.3,34.6,30.15,West,266,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:05:00,

2016-01-02 00:10:00,39.6,35.2,30.15,West,266,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:10:00,

2016-01-02 00:15:00,39.5,34.8,30.15,West,266,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:15:00,

2016-01-02 00:20:00,39.6,35.2,30.15,West,266,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:20:00,

2016-01-02 00:25:00,39.7,35.0,30.14,West,266,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:25:00,

2016-01-02 00:30:00,39.8,35.3,30.15,WNW,300,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:30:00,

2016-01-02 00:35:00,39.9,35.2,30.15,WNW,300,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:35:00,

2016-01-02 00:40:00,39.8,35.1,30.15,WNW,300,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:40:00,

2016-01-02 00:45:00,39.9,35.4,30.14,SSE,163,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:45:00,

2016-01-02 00:50:00,40.0,35.5,30.15,SSE,163,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:50:00,

2016-01-02 00:55:00,40.1,35.3,30.14,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 08:55:00,

2016-01-02 01:00:00,40.1,35.3,30.14,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:00:00,

2016-01-02 01:05:00,40.0,35.3,30.14,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:05:00,

2016-01-02 01:10:00,40.0,35.3,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:10:00,

2016-01-02 01:15:00,39.9,35.2,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:15:00,

2016-01-02 01:20:00,39.9,35.2,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:20:00,

2016-01-02 01:25:00,39.9,35.2,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:25:00,

2016-01-02 01:30:00,39.9,35.2,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:30:00,

2016-01-02 01:35:00,39.9,35.2,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:35:00,

2016-01-02 01:40:00,39.9,35.2,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:40:00,

2016-01-02 01:45:00,39.9,35.2,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:45:00,

2016-01-02 01:50:00,39.8,35.1,30.15,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:50:00,

2016-01-02 01:55:00,39.7,35.0,30.16,SSE,165,0.0,0.0,83,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 09:55:00,

2016-01-02 02:00:00,39.7,35.2,30.15,SSE,165,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:00:00,

2016-01-02 02:05:00,39.5,35.1,30.15,SSE,165,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:05:00,

2016-01-02 02:10:00,39.5,35.1,30.16,SSE,165,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:10:00,

2016-01-02 02:15:00,39.4,35.0,30.16,SSE,165,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:15:00,

2016-01-02 02:20:00,39.3,34.9,30.15,SSE,165,0.0,0.0,84,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:20:00,

2016-01-02 02:25:00,39.3,35.2,30.15,SSE,158,0.0,0.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:25:00,

2016-01-02 02:30:00,39.3,35.1,30.14,SSE,153,0.0,0.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:30:00,

2016-01-02 02:35:00,39.3,35.1,30.14,SSE,153,0.0,0.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:35:00,

2016-01-02 02:40:00,39.4,35.2,30.14,SE,146,0.0,0.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:40:00,

2016-01-02 02:45:00,39.4,35.2,30.14,SE,146,0.0,0.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:45:00,

2016-01-02 02:50:00,39.2,35.1,30.14,SE,145,0.0,0.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:50:00,

2016-01-02 02:55:00,39.2,35.1,30.14,SE,145,0.0,0.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 10:55:00,

2016-01-02 03:00:00,39.2,35.1,30.15,SE,145,0.0,0.0,85,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 11:00:00,

2016-01-02 03:05:00,39.2,35.4,30.15,SE,145,0.0,0.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 11:05:00,

2016-01-02 03:10:00,39.1,35.2,30.15,SE,145,0.0,0.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 11:10:00,

2016-01-02 03:15:00,38.9,35.0,30.15,SE,145,0.0,0.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 11:15:00,

2016-01-02 03:20:00,38.7,34.8,30.15,SE,145,0.0,0.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 11:20:00,

2016-01-02 03:25:00,38.6,34.7,30.15,SE,146,0.0,0.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 11:25:00,

2016-01-02 03:30:00,38.4,34.6,30.14,SE,145,0.0,0.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 11:30:00,

2016-01-02 03:35:00,38.2,34.4,30.14,SE,145,0.0,0.0,86,0.00,,,0.00,WUHU216DAVISVP2,2016-01-02 11:35:00,

