Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SoftwareType,DateUTC
2016-01-13 00:02:00,43.2,41.3,30.17,WSW,242,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:02:00,

2016-01-13 00:07:00,43.0,41.1,30.17,WSW,242,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:07:00,

2016-01-13 00:12:00,42.8,40.9,30.17,WSW,242,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:12:00,

2016-01-13 00:17:00,42.5,40.6,30.17,WSW,242,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:17:00,

2016-01-13 00:22:00,42.3,40.4,30.17,WSW,243,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:22:00,

2016-01-13 00:27:00,42.1,40.2,30.17,WSW,242,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:27:00,

2016-01-13 00:32:00,41.9,40.0,30.17,WSW,243,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:32:00,

2016-01-13 00:37:00,41.5,39.6,30.17,WSW,242,0.0,0.0,93,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:37:00,

2016-01-13 00:42:00,41.4,39.8,30.17,WSW,242,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:42:00,

2016-01-13 00:47:00,41.2,39.6,30.17,WSW,242,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:47:00,

2016-01-13 00:52:00,41.2,39.6,30.17,WSW,242,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:52:00,

2016-01-13 00:57:00,41.1,39.5,30.17,WSW,242,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 08:57:00,

2016-01-13 01:02:00,41.0,39.4,30.17,WSW,242,0.0,0.0,94,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:02:00,

2016-01-13 01:07:00,41.2,39.8,30.16,WSW,242,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:07:00,

2016-01-13 01:12:00,41.2,39.9,30.16,WSW,242,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:12:00,

2016-01-13 01:17:00,41.1,39.8,30.16,WSW,242,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:17:00,

2016-01-13 01:22:00,41.0,39.7,30.16,WSW,242,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:22:00,

2016-01-13 01:27:00,40.8,39.4,30.17,WSW,242,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:27:00,

2016-01-13 01:32:00,40.8,39.4,30.17,WSW,242,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:32:00,

2016-01-13 01:37:00,40.7,39.3,30.17,SE,127,0.0,0.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:37:00,

2016-01-13 01:42:00,41.1,40.0,30.17,ESE,111,0.0,0.0,96,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:42:00,

2016-01-13 01:52:00,41.7,40.6,30.17,SE,127,0.0,1.0,96,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:52:00,

2016-01-13 01:57:00,41.7,40.6,30.17,ESE,117,0.0,1.0,96,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 09:57:00,

2016-01-13 02:02:00,41.9,40.8,30.16,ESE,117,1.0,1.0,96,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 10:02:00,

2016-01-13 02:07:00,42.0,40.9,30.16,ESE,120,1.0,1.0,96,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 10:07:00,

2016-01-13 02:12:00,42.3,41.2,30.15,ESE,111,1.0,2.0,96,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 10:12:00,

2016-01-13 02:17:00,42.6,41.5,30.15,ESE,109,1.3,2.0,96,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 10:17:00,

2016-01-13 02:22:00,42.6,41.2,30.16,SE,140,1.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 10:22:00,

2016-01-13 02:27:00,42.6,41.2,30.16,ESE,115,1.4,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 10:27:00,

2016-01-13 02:32:00,42.5,41.1,30.16,ESE,110,0.0,2.0,95,0.00,,,0.00,WUHU216DAVISVP2,2016-01-13 10:32:00,

