Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-11-14 00:00:00,38.9,14.8,30.08,SSW,195,7.0,7.0,37,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:00:00,

2015-11-14 00:05:00,38.8,14.7,30.08,South,188,6.0,7.0,37,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:05:00,

2015-11-14 00:15:00,37.8,14.4,30.07,South,181,7.0,7.0,38,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:15:00,

2015-11-14 00:20:00,37.8,14.4,30.07,South,191,7.0,7.0,38,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:20:00,

2015-11-14 00:30:00,37.6,14.8,30.07,South,184,7.0,7.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:30:00,

2015-11-14 00:35:00,37.5,14.8,30.07,SSW,195,7.0,7.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:35:00,

2015-11-14 00:45:00,37.5,14.8,30.07,SSW,200,5.0,6.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:45:00,

2015-11-14 00:50:00,37.7,14.9,30.07,South,186,5.0,7.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:50:00,

2015-11-14 00:55:00,37.4,14.7,30.07,South,186,6.0,7.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 08:55:00,

2015-11-14 01:00:00,37.2,14.5,30.07,South,186,6.0,6.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 09:00:00,

2015-11-14 01:05:00,36.9,14.8,30.07,South,179,6.0,6.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 09:05:00,

2015-11-14 01:15:00,36.4,14.3,30.07,South,183,6.0,6.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 09:15:00,

2015-11-14 01:20:00,36.5,14.4,30.07,South,183,6.0,7.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 09:20:00,

2015-11-14 01:30:00,37.3,14.6,30.06,SSW,195,6.0,6.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 09:30:00,

2015-11-14 01:40:00,37.1,14.4,30.06,South,190,5.0,7.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 09:40:00,

2015-11-14 01:50:00,36.5,13.9,30.06,South,190,6.0,6.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 09:50:00,

2015-11-14 01:55:00,36.3,14.3,30.06,South,191,6.0,6.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 09:55:00,

2015-11-14 02:00:00,36.0,14.0,30.06,South,188,6.0,6.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:00:00,

2015-11-14 02:05:00,36.1,14.1,30.06,SSW,198,6.0,6.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:05:00,

2015-11-14 02:10:00,35.8,14.4,30.06,SSW,200,5.0,5.0,41,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:10:00,

2015-11-14 02:20:00,36.4,14.3,30.05,South,185,7.0,7.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:20:00,

2015-11-14 02:25:00,36.6,14.5,30.05,SSW,201,7.0,7.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:25:00,

2015-11-14 02:30:00,37.0,14.3,30.05,SSW,205,6.0,6.0,39,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:30:00,

2015-11-14 02:35:00,36.8,14.7,30.05,SSW,202,6.0,6.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:35:00,

2015-11-14 02:45:00,35.9,13.9,30.05,South,181,6.0,6.0,40,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:45:00,

2015-11-14 02:50:00,35.3,13.9,30.05,South,181,6.0,6.0,41,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:50:00,

2015-11-14 02:55:00,35.5,14.1,30.05,South,170,6.0,6.0,41,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 10:55:00,

2015-11-14 03:00:00,35.5,14.6,30.05,South,172,6.0,6.0,42,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 11:00:00,

2015-11-14 03:05:00,35.5,14.1,30.05,South,171,5.0,6.0,41,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 11:05:00,

2015-11-14 03:10:00,35.3,14.5,30.05,SSE,162,4.0,4.0,42,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 11:10:00,

2015-11-14 03:15:00,35.1,14.3,30.05,South,174,4.0,5.0,42,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 11:15:00,

2015-11-14 03:25:00,34.9,14.1,30.05,South,184,5.0,5.0,42,0.00,,,0.00,0,Wunderground v.1.15,2015-11-14 11:25:00,

