Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2016-02-04 00:00:00,41.9,40.1,30.53,East,90,0.0,0.0,93,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:00:00,

2016-02-04 00:05:00,41.7,40.1,30.53,ENE,77,0.0,0.0,94,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:05:00,

2016-02-04 00:10:00,41.4,40.3,30.52,East,80,0.0,0.0,96,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:10:00,

2016-02-04 00:15:00,41.0,40.3,30.53,East,88,0.0,0.0,97,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:15:00,

2016-02-04 00:20:00,40.8,40.3,30.52,East,79,0.0,0.0,98,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:20:00,

2016-02-04 00:25:00,40.5,40.3,30.52,East,80,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:25:00,

2016-02-04 00:30:00,40.5,40.3,30.52,East,86,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:30:00,

2016-02-04 00:36:00,40.1,39.9,30.52,East,80,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:36:00,

2016-02-04 00:41:00,40.1,39.9,30.52,East,89,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:41:00,

2016-02-04 00:51:00,39.9,39.7,30.51,ESE,105,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:51:00,

2016-02-04 00:56:00,39.9,39.7,30.51,East,92,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 08:56:00,

2016-02-04 01:01:00,39.7,39.6,30.52,East,99,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:01:00,

2016-02-04 01:06:00,39.7,39.6,30.51,ESE,120,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:06:00,

2016-02-04 01:11:00,39.7,39.6,30.51,SE,133,0.4,2.5,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:11:00,

2016-02-04 01:16:00,39.7,39.6,30.51,ESE,113,1.3,2.5,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:16:00,

2016-02-04 01:21:00,39.9,39.7,30.51,ESE,104,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:21:00,

2016-02-04 01:26:00,40.1,39.9,30.51,ESE,105,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:26:00,

2016-02-04 01:31:00,40.3,40.1,30.51,ESE,115,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:31:00,

2016-02-04 01:36:00,40.3,40.1,30.51,ESE,111,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:36:00,

2016-02-04 01:41:00,40.5,40.3,30.51,ESE,111,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:41:00,

2016-02-04 01:46:00,40.3,40.1,30.51,ESE,112,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:46:00,

2016-02-04 01:52:00,40.1,39.9,30.51,ESE,116,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:52:00,

2016-02-04 01:57:00,40.1,39.9,30.51,ESE,117,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 09:57:00,

2016-02-04 02:02:00,40.1,39.9,30.51,East,100,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 10:02:00,

2016-02-04 02:07:00,40.1,39.9,30.51,ESE,109,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 10:07:00,

2016-02-04 02:12:00,40.1,39.9,30.51,ESE,113,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 10:12:00,

2016-02-04 02:17:00,40.1,39.9,30.51,ESE,106,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 10:17:00,

2016-02-04 02:22:00,39.9,39.7,30.51,ESE,107,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 10:22:00,

2016-02-04 02:27:00,39.7,39.6,30.51,ESE,106,0.0,0.0,99,0.00,,,0.00,0.00,Weather logger V3.0.,2016-02-04 10:27:00,

