Time,TemperatureF,DewpointF,PressureIn,WindDirection,WindDirectionDegrees,WindSpeedMPH,WindSpeedGustMPH,Humidity,HourlyPrecipIn,Conditions,Clouds,dailyrainin,SolarRadiationWatts/m^2,SoftwareType,DateUTC
2015-04-13 00:01:00,64.6,51.8,30.00,ENE,58,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:01:00,

2015-04-13 00:06:00,64.0,51.6,29.99,ENE,73,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:06:00,

2015-04-13 00:11:00,63.7,50.5,29.99,East,79,0.9,2.5,62,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:11:00,

2015-04-13 00:16:00,63.5,49.5,30.00,East,82,0.2,2.5,60,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:16:00,

2015-04-13 00:21:00,63.5,48.9,30.00,East,90,0.4,2.5,59,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:21:00,

2015-04-13 00:26:00,63.7,49.1,30.00,East,100,0.4,2.5,59,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:26:00,

2015-04-13 00:32:00,63.7,49.1,30.00,East,100,1.3,2.5,59,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:32:00,

2015-04-13 00:37:00,63.9,48.9,30.00,ESE,106,0.0,0.0,58,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:37:00,

2015-04-13 00:42:00,64.0,48.9,30.00,ESE,106,0.0,0.0,58,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:42:00,

2015-04-13 00:47:00,64.0,48.6,30.00,ENE,77,0.0,0.0,57,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:47:00,

2015-04-13 00:52:00,64.0,49.5,30.00,East,83,0.0,0.0,59,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:52:00,

2015-04-13 00:57:00,63.9,50.2,30.01,East,81,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 07:57:00,

2015-04-13 01:02:00,63.9,50.2,30.01,ENE,76,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:02:00,

2015-04-13 01:07:00,63.7,49.6,30.00,East,81,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:07:00,

2015-04-13 01:13:00,63.3,49.6,30.00,East,83,0.0,0.0,61,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:13:00,

2015-04-13 01:18:00,63.0,50.7,30.01,ENE,73,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:18:00,

2015-04-13 01:23:00,62.8,51.3,30.00,ENE,72,0.0,0.0,66,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:23:00,

2015-04-13 01:29:00,62.4,51.4,30.00,ENE,67,0.0,0.0,67,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:29:00,

2015-04-13 01:34:00,62.2,50.7,30.00,East,87,0.0,0.0,66,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:34:00,

2015-04-13 01:40:00,61.9,49.6,30.00,ENE,69,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:40:00,

2015-04-13 01:46:00,61.7,49.5,30.00,East,86,0.0,0.0,64,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:46:00,

2015-04-13 01:51:00,61.7,49.1,30.00,East,81,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:51:00,

2015-04-13 01:56:00,61.7,48.6,29.99,East,95,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 08:56:00,

2015-04-13 02:02:00,61.7,48.6,30.00,East,99,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:02:00,

2015-04-13 02:07:00,61.7,47.7,30.00,East,99,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:07:00,

2015-04-13 02:12:00,61.7,46.8,30.00,East,96,0.0,0.0,58,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:12:00,

2015-04-13 02:17:00,61.7,47.3,30.00,East,93,0.0,0.0,59,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:17:00,

2015-04-13 02:22:00,61.7,47.7,30.00,East,97,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:22:00,

2015-04-13 02:27:00,61.3,48.2,29.99,East,97,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:27:00,

2015-04-13 02:33:00,61.2,48.6,30.00,East,97,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:33:00,

2015-04-13 02:38:00,60.8,47.7,30.00,East,97,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:38:00,

2015-04-13 02:43:00,60.4,48.7,30.00,East,96,0.0,0.0,65,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:43:00,

2015-04-13 02:48:00,60.1,50.0,29.99,East,96,0.0,0.0,69,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:48:00,

2015-04-13 02:53:00,59.7,49.1,30.00,East,96,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:53:00,

2015-04-13 02:58:00,59.4,48.9,29.99,ENE,78,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 09:58:00,

2015-04-13 03:04:00,59.2,48.7,30.00,East,80,0.0,0.0,68,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 10:04:00,

2015-04-13 03:09:00,59.0,47.7,29.99,East,88,0.0,0.0,66,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 10:09:00,

2015-04-13 03:14:00,59.0,46.4,29.99,East,83,0.0,0.0,63,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 10:14:00,

2015-04-13 03:19:00,59.2,46.2,29.99,East,91,0.0,0.0,62,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 10:19:00,

2015-04-13 03:25:00,59.2,45.3,29.99,East,93,0.0,0.0,60,0.00,,,0.00,0.00,Weather logger V1.0,2015-04-13 10:25:00,
